order_id,product_id,store_id,,
1151,P0150,S0097,,
1152,P0639,S0115,,
1153,P0572,S0126,,
1154,P0608,S0023,,
1155,P0356,S0026,,
1156,P0390,S0027,,
1157,P0070,S0113,,
1158,P0718,S0106,,
1159,P0681,S0028,,
1160,P0703,S0038,,
1161,P0171,S0062,,
1162,P0602,S0038,,
1163,P0286,S0091,,
1164,P0481,S0041,,
1165,P0718,S0056,,
1166,P0664,S0124,,
1167,P0051,S0125,,
1168,P0470,S0142,,
1169,P0241,S0052,,
1170,P0361,S0056,,
1171,P0298,S0123,,
1172,P0639,S0141,,
1173,P0390,S0143,,
1174,P0439,S0040,,
1175,P0679,S0110,,
1176,P0219,S0108,,
1177,P0660,S0078,,
1178,P0651,S0012,,
1179,P0490,S0102,,
1180,P0506,S0051,,
1181,P0399,S0123,,
1182,P0707,S0062,,
1183,P0625,S0031,,
1184,P0372,S0094,,
1185,P0137,S0020,,
1186,P0639,S0070,,
1187,P0134,S0139,,
1188,P0241,S0008,,
1189,P0438,S0126,,
1190,P0116,S0099,,
1191,P0116,S0011,,
1192,P0212,S0115,,
1193,P0572,S0139,,
1194,P0527,S0051,,
1195,P0690,S0043,,
1196,P0325,S0131,,
1197,P0280,S0094,,
1198,P0090,S0110,,
1199,P0171,S0130,,
1200,P0511,S0085,,
1201,P0712,S0063,,
1202,P0536,S0012,,
1203,P0356,S0011,,
1204,P0035,S0055,,
1205,P0453,S0078,,
1206,P0438,S0139,,
1207,P0415,S0020,,
1208,P0556,S0043,,
1209,P0129,S0035,,
1210,P0172,S0030,,
1211,P0110,S0125,,
1212,P0237,S0115,,
1213,P0229,S0115,,
1214,P0144,S0066,,
1215,P0213,S0115,,
1216,P0351,S0131,,
1217,P0252,S0062,,
1218,P0051,S0083,,
1219,P0345,S0058,,
1220,P0066,S0097,,
1221,P0333,S0105,,
1222,P0413,S0139,,
1223,P0185,S0125,,
1224,P0453,S0126,,
1225,P0574,S0060,,
1226,P0275,S0083,,
1227,P0664,S0045,,
1228,P0223,S0035,,
1229,P0704,S0050,,
1230,P0660,S0144,,
1231,P0664,S0023,,
1232,P0099,S0120,,
1233,P0162,S0023,,
1234,P0602,S0143,,
1235,P0297,S0067,,
1236,P0664,S0014,,
1237,P0370,S0043,,
1238,P0283,S0022,,
1239,P0286,S0113,,
1240,P0726,S0004,,
1241,P0249,S0084,,
1242,P0340,S0097,,
1243,P0525,S0073,,
1244,P0425,S0050,,
1245,P0425,S0067,,
1246,P0348,S0045,,
1247,P0348,S0086,,
1248,P0681,S0077,,
1249,P0437,S0028,,
1250,P0671,S0045,,
1251,P0198,S0051,,
1252,P0425,S0144,,
1253,P0491,S0040,,
1254,P0336,S0110,,
1255,P0470,S0070,,
1256,P0425,S0097,,
1257,P0129,S0053,,
1258,P0611,S0106,,
1259,P0263,S0043,,
1260,P0171,S0056,,
1261,P0147,S0132,,
1262,P0639,S0083,,
1263,P0206,S0086,,
1264,P0311,S0106,,
1265,P0171,S0040,,
1266,P0261,S0138,,
1267,P0584,S0110,,
1268,P0296,S0003,,
1269,P0237,S0062,,
1270,P0664,S0087,,
1271,P0413,S0026,,
1272,P0655,S0002,,
1273,P0260,S0099,,
1274,P0435,S0024,,
1275,P0671,S0088,,
1276,P0005,S0013,,
1277,P0569,S0116,,
1278,P0389,S0073,,
1279,P0017,S0045,,
1280,P0103,S0049,,
1281,P0268,S0097,,
1282,P0572,S0088,,
1283,P0614,S0078,,
1284,P0116,S0099,,
1285,P0377,S0096,,
1286,P0024,S0051,,
1287,P0681,S0110,,
1288,P0412,S0013,,
1289,P0614,S0135,,
1290,P0613,S0051,,
1291,P0437,S0040,,
1292,P0251,S0085,,
1293,P0527,S0024,,
1294,P0651,S0107,,
1295,P0258,S0138,,
1296,P0726,S0023,,
1297,P0637,S0110,,
1298,P0400,S0008,,
1299,P0348,S0144,,
1300,P0051,S0003,,
1301,P0241,S0095,,
1302,P0297,S0001,,
1303,P0054,S0020,,
1304,P0178,S0065,,
1305,P0283,S0073,,
1306,P0524,S0001,,
1307,P0499,S0128,,
1308,P0397,S0082,,
1309,P0054,S0106,,
1310,P0448,S0139,,
1311,P0551,S0091,,
1312,P0735,S0104,,
1313,P0219,S0062,,
1314,P0454,S0038,,
1315,P0425,S0024,,
1316,P0582,S0002,,
1317,P0327,S0104,,
1318,P0148,S0067,,
1319,P0704,S0107,,
1320,P0297,S0049,,
1321,P0690,S0106,,
1322,P0229,S0142,,
1323,P0657,S0142,,
1324,P0639,S0142,,
1325,P0435,S0110,,
1326,P0420,S0020,,
1327,P0454,S0062,,
1328,P0390,S0058,,
1329,P0201,S0080,,
1330,P0226,S0038,,
1331,P0382,S0095,,
1332,P0103,S0110,,
1333,P0260,S0045,,
1334,P0286,S0082,,
1335,P0652,S0110,,
1336,P0332,S0008,,
1337,P0336,S0144,,
1338,P0035,S0135,,
1339,P0162,S0020,,
1340,P0311,S0135,,
1341,P0691,S0095,,
1342,P0017,S0004,,
1343,P0132,S0139,,
1344,P0165,S0110,,
1345,P0590,S0105,,
1346,P0277,S0103,,
1347,P0732,S0085,,
1348,P0705,S0066,,
1349,P0114,S0141,,
1350,P0408,S0010,,
1351,P0471,S0060,,
1352,P0473,S0062,,
1353,P0639,S0034,,
1354,P0333,S0094,,
1355,P0099,S0015,,
1356,P0590,S0094,,
1357,P0260,S0003,,
1358,P0490,S0040,,
1359,P0690,S0050,,
1360,P0229,S0107,,
1361,P0212,S0108,,
1362,P0663,S0122,,
1363,P0348,S0050,,
1364,P0514,S0058,,
1365,P0325,S0026,,
1366,P0490,S0070,,
1367,P0453,S0058,,
1368,P0436,S0038,,
1369,P0282,S0110,,
1370,P0510,S0020,,
1371,P0658,S0054,,
1372,P0473,S0082,,
1373,P0525,S0025,,
1374,P0001,S0125,,
1375,P0510,S0104,,
1376,P0051,S0018,,
1377,P0059,S0093,,
1378,P0694,S0030,,
1379,P0453,S0124,,
1380,P0681,S0063,,
1381,P0372,S0014,,
1382,P0260,S0123,,
1383,P0690,S0055,,
1384,P0639,S0103,,
1385,P0660,S0108,,
1386,P0735,S0056,,
1387,P0682,S0080,,
1388,P0171,S0108,,
1389,P0412,S0083,,
1390,P0459,S0138,,
1391,P0665,S0033,,
1392,P0499,S0144,,
1393,P0148,S0123,,
1394,P0438,S0026,,
1395,P0666,S0020,,
1396,P0453,S0142,,
1397,P0206,S0095,,
1398,P0402,S0085,,
1399,P0327,S0138,,
1400,P0177,S0110,,
1401,P0726,S0099,,
1402,P0454,S0073,,
1403,P0536,S0143,,
1404,P0205,S0056,,
1405,P0079,S0104,,
1406,P0057,S0085,,
1407,P0051,S0038,,
1408,P0437,S0088,,
1409,P0587,S0091,,
1410,P0279,S0117,,
1411,P0099,S0102,,
1412,P0241,S0062,,
1413,P0092,S0139,,
1414,P0196,S0013,,
1415,P0162,S0001,,
1416,P0125,S0010,,
1417,P0290,S0065,,
1418,P0196,S0024,,
1419,P0134,S0122,,
1420,P0297,S0115,,
1421,P0018,S0099,,
1422,P0046,S0018,,
1423,P0470,S0051,,
1424,P0296,S0140,,
1425,P0590,S0067,,
1426,P0658,S0001,,
1427,P0663,S0131,,
1428,P0394,S0030,,
1429,P0458,S0132,,
1430,P0584,S0023,,
1431,P0132,S0080,,
1432,P0131,S0132,,
1433,P0219,S0010,,
1434,P0345,S0083,,
1435,P0205,S0087,,
1436,P0454,S0015,,
1437,P0280,S0088,,
1438,P0658,S0138,,
1439,P0340,S0056,,
1440,P0372,S0085,,
1441,P0664,S0080,,
1442,P0521,S0049,,
1443,P0390,S0104,,
1444,P0175,S0012,,
1445,P0691,S0001,,
1446,P0286,S0058,,
1447,P0333,S0030,,
1448,P0438,S0062,,
1449,P0131,S0094,,
1450,P0415,S0020,,
1451,P0660,S0067,,
1452,P0018,S0021,,
1453,P0506,S0088,,
1454,P0277,S0039,,
1455,P0663,S0138,,
1456,P0639,S0140,,
1457,P0183,S0062,,
1458,P0125,S0067,,
1459,P0129,S0102,,
1460,P0361,S0038,,
1461,P0046,S0104,,
1462,P0466,S0097,,
1463,P0051,S0004,,
1464,P0438,S0020,,
1465,P0165,S0043,,
1466,P0333,S0001,,
1467,P0205,S0094,,
1468,P0390,S0068,,
1469,P0690,S0097,,
1470,P0185,S0127,,
1471,P0287,S0067,,
1472,P0001,S0050,,
1473,P0555,S0138,,
1474,P0204,S0020,,
1475,P0673,S0073,,
1476,P0325,S0030,,
1477,P0277,S0103,,
1478,P0092,S0106,,
1479,P0382,S0002,,
1480,P0229,S0001,,
1481,P0657,S0088,,
1482,P0099,S0103,,
1483,P0649,S0108,,
1484,P0134,S0122,,
1485,P0218,S0108,,
1486,P0062,S0122,,
1487,P0268,S0105,,
1488,P0726,S0088,,
1489,P0017,S0060,,
1490,P0660,S0038,,
1491,P0406,S0049,,
1492,P0614,S0124,,
1493,P0499,S0093,,
1494,P0663,S0090,,
1495,P0658,S0048,,
1496,P0551,S0130,,
1497,P0657,S0102,,
1498,P0590,S0082,,
1499,P0550,S0095,,
1500,P0201,S0048,,
1501,P0024,S0002,,
1502,P0726,S0055,,
1503,P0116,S0023,,
1504,P0351,S0038,,
1505,P0504,S0050,,
1506,P0574,S0123,,
1507,P0147,S0085,,
1508,P0196,S0067,,
1509,P0420,S0115,,
1510,P0703,S0066,,
1511,P0448,S0020,,
1512,P0657,S0108,,
1513,P0705,S0104,,
1514,P0435,S0004,,
1515,P0438,S0043,,
1516,P0500,S0131,,
1517,P0125,S0014,,
1518,P0286,S0049,,
1519,P0614,S0089,,
1520,P0448,S0067,,
1521,P0446,S0113,,
1522,P0436,S0107,,
1523,P0400,S0052,,
1524,P0726,S0093,,
1525,P0690,S0131,,
1526,P0587,S0082,,
1527,P0348,S0049,,
1528,P0054,S0102,,
1529,P0358,S0050,,
1530,P0635,S0132,,
1531,P0483,S0055,,
1532,P0140,S0106,,
1533,P0364,S0125,,
1534,P0287,S0022,,
1535,P0017,S0108,,
1536,P0681,S0077,,
1537,P0611,S0137,,
1538,P0637,S0051,,
1539,P0054,S0038,,
1540,P0490,S0097,,
1541,P0275,S0119,,
1542,P0417,S0001,,
1543,P0705,S0023,,
1544,P0679,S0102,,
1545,P0402,S0110,,
1546,P0055,S0088,,
1547,P0070,S0110,,
1548,P0132,S0053,,
1549,P0642,S0085,,
1550,P0665,S0020,,
1551,P0436,S0067,,
1552,P0297,S0038,,
1553,P0514,S0131,,
1554,P0695,S0082,,
1555,P0427,S0115,,
1556,P0372,S0105,,
1557,P0116,S0105,,
1558,P0311,S0119,,
1559,P0397,S0008,,
1560,P0448,S0115,,
1561,P0481,S0066,,
1562,P0456,S0132,,
1563,P0640,S0117,,
1564,P0268,S0070,,
1565,P0425,S0096,,
1566,P0195,S0031,,
1567,P0185,S0013,,
1568,P0470,S0090,,
1569,P0673,S0051,,
1570,P0114,S0040,,
1571,P0197,S0085,,
1572,P0261,S0115,,
1573,P0275,S0013,,
1574,P0602,S0008,,
1575,P0079,S0006,,
1576,P0504,S0122,,
1577,P0660,S0137,,
1578,P0282,S0060,,
1579,P0695,S0031,,
1580,P0312,S0056,,
1581,P0747,S0085,,
1582,P0219,S0137,,
1583,P0435,S0002,,
1584,P0651,S0038,,
1585,P0671,S0013,,
1586,P0051,S0140,,
1587,P0361,S0001,,
1588,P0590,S0070,,
1589,P0389,S0056,,
1590,P0144,S0066,,
1591,P0438,S0124,,
1592,P0640,S0023,,
1593,P0506,S0027,,
1594,P0718,S0070,,
1595,P0679,S0002,,
1596,P0083,S0091,,
1597,P0286,S0139,,
1598,P0635,S0126,,
1599,P0470,S0025,,
1600,P0514,S0138,,
1601,P0005,S0065,,
1602,P0275,S0078,,
1603,P0195,S0023,,
1604,P0356,S0137,,
1605,P0325,S0062,,
1606,P0453,S0033,,
1607,P0327,S0106,,
1608,P0691,S0144,,
1609,P0035,S0012,,
1610,P0297,S0004,,
1611,P0448,S0087,,
1612,P0196,S0078,,
1613,P0286,S0097,,
1614,P0611,S0117,,
1615,P0212,S0065,,
1616,P0050,S0062,,
1617,P0296,S0105,,
1618,P0726,S0060,,
1619,P0602,S0089,,
1620,P0613,S0067,,
1621,P0131,S0006,,
1622,P0162,S0097,,
1623,P0587,S0015,,
1624,P0372,S0004,,
1625,P0258,S0008,,
1626,P0695,S0049,,
1627,P0151,S0108,,
1628,P0079,S0117,,
1629,P0584,S0055,,
1630,P0263,S0001,,
1631,P0195,S0085,,
1632,P0664,S0083,,
1633,P0665,S0045,,
1634,P0427,S0094,,
1635,P0582,S0108,,
1636,P0654,S0095,,
1637,P0704,S0087,,
1638,P0140,S0014,,
1639,P0068,S0132,,
1640,P0110,S0024,,
1641,P0185,S0014,,
1642,P0625,S0035,,
1643,P0089,S0132,,
1644,P0690,S0083,,
1645,P0206,S0085,,
1646,P0067,S0038,,
1647,P0114,S0103,,
1648,P0657,S0102,,
1649,P0116,S0013,,
1650,P0280,S0090,,
1651,P0151,S0126,,
1652,P0046,S0094,,
1653,P0438,S0104,,
1654,P0364,S0127,,
1655,P0283,S0018,,
1656,P0664,S0127,,
1657,P0694,S0011,,
1658,P0732,S0132,,
1659,P0131,S0108,,
1660,P0400,S0098,,
1661,P0623,S0132,,
1662,P0369,S0097,,
1663,P0614,S0014,,
1664,P0473,S0051,,
1665,P0614,S0034,,
1666,P0282,S0093,,
1667,P0663,S0137,,
1668,P0372,S0021,,
1669,P0312,S0062,,
1670,P0185,S0138,,
1671,P0220,S0139,,
1672,P0459,S0038,,
1673,P0241,S0001,,
1674,P0083,S0062,,
1675,P0372,S0041,,
1676,P0103,S0039,,
1677,P0018,S0065,,
1678,P0201,S0082,,
1679,P0485,S0108,,
1680,P0536,S0138,,
1681,P0046,S0085,,
1682,P0665,S0033,,
1683,P0332,S0126,,
1684,P0204,S0026,,
1685,P0312,S0125,,
1686,P0453,S0144,,
1687,P0364,S0001,,
1688,P0520,S0024,,
1689,P0175,S0105,,
1690,P0611,S0038,,
1691,P0664,S0144,,
1692,P0665,S0141,,
1693,P0316,S0085,,
1694,P0205,S0085,,
1695,P0397,S0031,,
1696,P0707,S0025,,
1697,P0356,S0108,,
1698,P0092,S0105,,
1699,P0712,S0010,,
1700,P0439,S0094,,
1701,P0611,S0048,,
1702,P0665,S0018,,
1703,P0704,S0122,,
1704,P0406,S0105,,
1705,P0412,S0088,,
1706,P0206,S0143,,
1707,P0658,S0027,,
1708,P0569,S0012,,
1709,P0657,S0094,,
1710,P0608,S0063,,
1711,P0311,S0113,,
1712,P0584,S0051,,
1713,P0229,S0026,,
1714,P0068,S0012,,
1715,P0204,S0126,,
1716,P0574,S0095,,
1717,P0664,S0094,,
1718,P0673,S0035,,
1719,P0261,S0070,,
1720,P0017,S0049,,
1721,P0390,S0125,,
1722,P0663,S0070,,
1723,P0658,S0040,,
1724,P0226,S0055,,
1725,P0325,S0063,,
1726,P0572,S0038,,
1727,P0671,S0085,,
1728,P0514,S0003,,
1729,P0681,S0106,,
1730,P0511,S0110,,
1731,P0116,S0082,,
1732,P0092,S0093,,
1733,P0151,S0040,,
1734,P0400,S0068,,
1735,P0282,S0103,,
1736,P0018,S0127,,
1737,P0397,S0026,,
1738,P0397,S0038,,
1739,P0694,S0052,,
1740,P0125,S0049,,
1741,P0196,S0096,,
1742,P0109,S0082,,
1743,P0260,S0010,,
1744,P0067,S0018,,
1745,P0551,S0031,,
1746,P0046,S0126,,
1747,P0144,S0027,,
1748,P0408,S0126,,
1749,P0129,S0138,,
1750,P0394,S0106,,
1751,P0296,S0014,,
1752,P0164,S0026,,
1753,P0325,S0034,,
1754,P0679,S0110,,
1755,P0402,S0078,,
1756,P0689,S0078,,
1757,P0679,S0130,,
1758,P0533,S0095,,
1759,P0140,S0106,,
1760,P0663,S0062,,
1761,P0376,S0062,,
1762,P0079,S0026,,
1763,P0587,S0052,,
1764,P0695,S0108,,
1765,P0116,S0102,,
1766,P0296,S0068,,
1767,P0223,S0115,,
1768,P0726,S0086,,
1769,P0652,S0126,,
1770,P0261,S0124,,
1771,P0458,S0094,,
1772,P0402,S0094,,
1773,P0024,S0038,,
1774,P0283,S0122,,
1775,P0110,S0094,,
1776,P0062,S0030,,
1777,P0134,S0108,,
1778,P0499,S0107,,
1779,P0067,S0123,,
1780,P0459,S0126,,
1781,P0263,S0131,,
1782,P0718,S0126,,
1783,P0125,S0117,,
1784,P0336,S0031,,
1785,P0382,S0062,,
1786,P0436,S0103,,
1787,P0011,S0085,,
1788,P0438,S0093,,
1789,P0341,S0038,,
1790,P0583,S0085,,
1791,P0690,S0043,,
1792,P0092,S0049,,
1793,P0057,S0130,,
1794,P0673,S0065,,
1795,P0665,S0125,,
1796,P0642,S0050,,
1797,P0144,S0095,,
1798,P0116,S0067,,
1799,P0201,S0126,,
1800,P0574,S0105,,
1801,P0427,S0110,,
1802,P0402,S0066,,
1803,P0483,S0110,,
1804,P0017,S0055,,
1805,P0351,S0031,,
1806,P0201,S0108,,
1807,P0425,S0031,,
1808,P0316,S0126,,
1809,P0171,S0014,,
1810,P0551,S0089,,
1811,P0435,S0004,,
1812,P0705,S0067,,
1813,P0377,S0023,,
1814,P0286,S0105,,
1815,P0499,S0035,,
1816,P0613,S0117,,
1817,P0348,S0039,,
1818,P0282,S0105,,
1819,P0726,S0029,,
1820,P0590,S0074,,
1821,P0470,S0138,,
1822,P0664,S0140,,
1823,P0590,S0052,,
1824,P0198,S0062,,
1825,P0252,S0126,,
1826,P0345,S0055,,
1827,P0435,S0084,,
1828,P0165,S0028,,
1829,P0125,S0033,,
1830,P0572,S0021,,
1831,P0726,S0038,,
1832,P0400,S0004,,
1833,P0695,S0008,,
1834,P0454,S0073,,
1835,P0456,S0038,,
1836,P0051,S0034,,
1837,P0129,S0097,,
1838,P0372,S0135,,
1839,P0473,S0097,,
1840,P0446,S0022,,
1841,P0134,S0115,,
1842,P0150,S0088,,
1843,P0639,S0117,,
1844,P0665,S0063,,
1845,P0550,S0095,,
1846,P0574,S0002,,
1847,P0390,S0063,,
1848,P0520,S0043,,
1849,P0079,S0031,,
1850,P0356,S0060,,
1851,P0201,S0086,,
1852,P0427,S0093,,
1853,P0057,S0043,,
1854,P0427,S0126,,
1855,P0663,S0013,,
1856,P0083,S0137,,
1857,P0663,S0052,,
1858,P0681,S0011,,
1859,P0015,S0102,,
1860,P0067,S0052,,
1861,P0658,S0050,,
1862,P0569,S0068,,
1863,P0114,S0122,,
1864,P0399,S0031,,
1865,P0018,S0087,,
1866,P0260,S0117,,
1867,P0613,S0088,,
1868,P0660,S0008,,
1869,P0504,S0126,,
1870,P0165,S0113,,
1871,P0652,S0004,,
1872,P0165,S0058,,
1873,P0662,S0108,,
1874,P0321,S0056,,
1875,P0237,S0051,,
1876,P0556,S0110,,
1877,P0417,S0001,,
1878,P0655,S0024,,
1879,P0500,S0066,,
1880,P0102,S0094,,
1881,P0231,S0097,,
1882,P0079,S0012,,
1883,P0071,S0085,,
1884,P0348,S0053,,
1885,P0332,S0132,,
1886,P0260,S0086,,
1887,P0614,S0015,,
1888,P0261,S0020,,
1889,P0116,S0054,,
1890,P0356,S0112,,
1891,P0726,S0029,,
1892,P0171,S0143,,
1893,P0090,S0138,,
1894,P0732,S0094,,
1895,P0198,S0111,,
1896,P0129,S0031,,
1897,P0165,S0008,,
1898,P0611,S0080,,
1899,P0364,S0113,,
1900,P0231,S0038,,
1901,P0690,S0025,,
1902,P0608,S0139,,
1903,P0459,S0050,,
1904,P0551,S0135,,
1905,P0427,S0060,,
1906,P0263,S0110,,
1907,P0654,S0090,,
1908,P0435,S0052,,
1909,P0639,S0131,,
1910,P0666,S0031,,
1911,P0070,S0123,,
1912,P0356,S0063,,
1913,P0018,S0070,,
1914,P0527,S0052,,
1915,P0219,S0107,,
1916,P0400,S0010,,
1917,P0427,S0068,,
1918,P0079,S0097,,
1919,P0286,S0033,,
1920,P0099,S0031,,
1921,P0174,S0006,,
1922,P0735,S0004,,
1923,P0671,S0008,,
1924,P0327,S0105,,
1925,P0327,S0078,,
1926,P0131,S0050,,
1927,P0329,S0127,,
1928,P0356,S0028,,
1929,P0311,S0015,,
1930,P0206,S0140,,
1931,P0211,S0012,,
1932,P0015,S0067,,
1933,P0148,S0132,,
1934,P0637,S0066,,
1935,P0268,S0062,,
1936,P0655,S0018,,
1937,P0268,S0103,,
1938,P0747,S0123,,
1939,P0406,S0078,,
1940,P0175,S0052,,
1941,P0067,S0117,,
1942,P0427,S0009,,
1943,P0436,S0030,,
1944,P0402,S0104,,
1945,P0140,S0141,,
1946,P0316,S0097,,
1947,P0205,S0085,,
1948,P0417,S0011,,
1949,P0608,S0104,,
1950,P0602,S0024,,
1951,P0260,S0001,,
1952,P0417,S0039,,
1953,P0402,S0108,,
1954,P0280,S0066,,
1955,P0015,S0024,,
1956,P0046,S0078,,
1957,P0448,S0144,,
1958,P0062,S0070,,
1959,P0514,S0010,,
1960,P0185,S0027,,
1961,P0071,S0050,,
1962,P0275,S0073,,
1963,P0062,S0060,,
1964,P0358,S0138,,
1965,P0602,S0056,,
1966,P0571,S0066,,
1967,P0125,S0003,,
1968,P0735,S0026,,
1969,P0287,S0082,,
1970,P0261,S0103,,
1971,P0336,S0031,,
1972,P0144,S0085,,
1973,P0348,S0001,,
1974,P0171,S0014,,
1975,P0131,S0116,,
1976,P0718,S0039,,
1977,P0103,S0077,,
1978,P0116,S0054,,
1979,P0397,S0020,,
1980,P0473,S0001,,
1981,P0233,S0038,,
1982,P0195,S0002,,
1983,P0068,S0020,,
1984,P0110,S0088,,
1985,P0195,S0038,,
1986,P0054,S0055,,
1987,P0536,S0130,,
1988,P0261,S0135,,
1989,P0623,S0062,,
1990,P0364,S0035,,
1991,P0116,S0087,,
1992,P0325,S0063,,
1993,P0499,S0090,,
1994,P0608,S0095,,
1995,P0286,S0015,,
1996,P0510,S0094,,
1997,P0291,S0031,,
1998,P0196,S0040,,
1999,P0015,S0132,,
2000,P0504,S0020,,
2001,P0438,S0065,,
2002,P0364,S0016,,
2003,P0747,S0095,,
2004,P0057,S0130,,
2005,P0527,S0091,,
2006,P0131,S0003,,
2007,P0671,S0062,,
2008,P0615,S0009,,
2009,P0420,S0115,,
2010,P0510,S0110,,
2011,P0459,S0144,,
2012,P0611,S0120,,
2013,P0705,S0082,,
2014,P0525,S0018,,
2015,P0514,S0127,,
2016,P0311,S0034,,
2017,P0690,S0104,,
2018,P0594,S0095,,
2019,P0520,S0139,,
2020,P0116,S0131,,
2021,P0054,S0056,,
2022,P0712,S0010,,
2023,P0689,S0080,,
2024,P0584,S0002,,
2025,P0249,S0008,,
2026,P0651,S0132,,
2027,P0051,S0015,,
2028,P0333,S0113,,
2029,P0109,S0088,,
2030,P0613,S0035,,
2031,P0283,S0094,,
2032,P0691,S0095,,
2033,P0132,S0025,,
2034,P0470,S0096,,
2035,P0521,S0035,,
2036,P0657,S0117,,
2037,P0543,S0132,,
2038,P0325,S0091,,
2039,P0689,S0105,,
2040,P0140,S0102,,
2041,P0054,S0049,,
2042,P0574,S0094,,
2043,P0336,S0093,,
2044,P0144,S0110,,
2045,P0389,S0107,,
2046,P0287,S0031,,
2047,P0116,S0055,,
2048,P0642,S0003,,
2049,P0427,S0035,,
2050,P0694,S0035,,
2051,P0402,S0094,,
2052,P0490,S0139,,
2053,P0614,S0060,,
2054,P0665,S0032,,
2055,P0099,S0078,,
2056,P0356,S0085,,
2057,P0584,S0002,,
2058,P0275,S0141,,
2059,P0694,S0138,,
2060,P0114,S0142,,
2061,P0312,S0104,,
2062,P0453,S0022,,
2063,P0454,S0023,,
2064,P0062,S0097,,
2065,P0237,S0062,,
2066,P0623,S0020,,
2067,P0690,S0102,,
2068,P0614,S0073,,
2069,P0425,S0104,,
2070,P0660,S0084,,
2071,P0327,S0038,,
2072,P0534,S0031,,
2073,P0699,S0095,,
2074,P0261,S0106,,
2075,P0412,S0045,,
2076,P0157,S0022,,
2077,P0682,S0014,,
2078,P0639,S0095,,
2079,P0165,S0062,,
2080,P0569,S0142,,
2081,P0068,S0097,,
2082,P0689,S0012,,
2083,P0611,S0013,,
2084,P0551,S0026,,
2085,P0260,S0102,,
2086,P0296,S0023,,
2087,P0341,S0040,,
2088,P0587,S0022,,
2089,P0116,S0012,,
2090,P0658,S0113,,
2091,P0569,S0001,,
2092,P0057,S0023,,
2093,P0325,S0026,,
2094,P0413,S0084,,
2095,P0333,S0006,,
2096,P0372,S0014,,
2097,P0590,S0086,,
2098,P0114,S0116,,
2099,P0364,S0088,,
2100,P0551,S0066,,
2101,P0504,S0013,,
2102,P0312,S0020,,
2103,P0103,S0065,,
2104,P0212,S0108,,
2105,P0694,S0095,,
2106,P0662,S0102,,
2107,P0569,S0116,,
2108,P0068,S0050,,
2109,P0412,S0023,,
2110,P0287,S0008,,
2111,P0665,S0003,,
2112,P0165,S0043,,
2113,P0267,S0108,,
2114,P0400,S0111,,
2115,P0345,S0058,,
2116,P0275,S0140,,
2117,P0131,S0054,,
2118,P0280,S0085,,
2119,P0286,S0091,,
2120,P0114,S0014,,
2121,P0656,S0044,,
2122,P0283,S0115,,
2123,P0543,S0110,,
2124,P0172,S0030,,
2125,P0694,S0070,,
2126,P0689,S0034,,
2127,P0435,S0086,,
2128,P0590,S0030,,
2129,P0165,S0142,,
2130,P0280,S0102,,
2131,P0664,S0089,,
2132,P0543,S0008,,
2133,P0417,S0039,,
2134,P0017,S0103,,
2135,P0054,S0062,,
2136,P0327,S0143,,
2137,P0590,S0053,,
2138,P0504,S0020,,
2139,P0364,S0143,,
2140,P0689,S0122,,
2141,P0500,S0131,,
2142,P0747,S0126,,
2143,P0664,S0031,,
2144,P0399,S0026,,
2145,P0175,S0108,,
2146,P0351,S0056,,
2147,P0470,S0085,,
2148,P0602,S0033,,
2149,P0673,S0090,,
2150,P0584,S0056,,
2151,P0125,S0135,,
2152,P0110,S0090,,
2153,P0241,S0031,,
2154,P0051,S0058,,
2155,P0114,S0113,,
2156,P0682,S0020,,
2157,P0287,S0013,,
2158,P0608,S0043,,
2159,P0614,S0060,,
2160,P0454,S0073,,
2161,P0673,S0027,,
2162,P0325,S0119,,
2163,P0062,S0050,,
2164,P0490,S0110,,
2165,P0280,S0091,,
2166,P0473,S0067,,
2167,P0109,S0113,,
2168,P0116,S0004,,
2169,P0332,S0084,,
2170,P0051,S0130,,
2171,P0213,S0056,,
2172,P0616,S0095,,
2173,P0398,S0126,,
2174,P0611,S0008,,
2175,P0296,S0021,,
2176,P0500,S0113,,
2177,P0699,S0001,,
2178,P0543,S0031,,
2179,P0017,S0097,,
2180,P0399,S0108,,
2181,P0572,S0012,,
2182,P0726,S0112,,
2183,P0261,S0035,,
2184,P0642,S0038,,
2185,P0364,S0123,,
2186,P0249,S0066,,
2187,P0129,S0066,,
2188,P0175,S0113,,
2189,P0252,S0013,,
2190,P0613,S0122,,
2191,P0333,S0078,,
2192,P0345,S0008,,
2193,P0400,S0117,,
2194,P0400,S0093,,
2195,P0543,S0065,,
2196,P0258,S0038,,
2197,P0726,S0140,,
2198,P0341,S0031,,
2199,P0205,S0051,,
2200,P0358,S0094,,
2201,P0665,S0094,,
2202,P0018,S0010,,
2203,P0177,S0108,,
2204,P0389,S0015,,
2205,P0639,S0074,,
2206,P0590,S0108,,
2207,P0356,S0108,,
2208,P0325,S0067,,
2209,P0336,S0026,,
2210,P0726,S0056,,
2211,P0005,S0031,,
2212,P0525,S0063,,
2213,P0453,S0080,,
2214,P0635,S0085,,
2215,P0206,S0141,,
2216,P0102,S0056,,
2217,P0226,S0026,,
2218,P0400,S0013,,
2219,P0343,S0090,,
2220,P0011,S0038,,
2221,P0400,S0031,,
2222,P0229,S0023,,
2223,P0327,S0053,,
2224,P0490,S0035,,
2225,P0613,S0110,,
