VEHICLE_ID,POLICYHOLDER_ID,BODY_STYLE_CODE,YEAR
5211,5366,20,1983
5212,371,19,2021
5213,1510,20,1976
5214,9483,3,1987
5215,6464,20,1970
5216,2186,19,1978
5217,2660,20,1993
5218,2764,20,1986
5219,6943,19,1981
5220,9130,3,1995
5221,7675,19,1979
5222,1580,30,2008
5223,5678,3,1981
5224,7514,30,1998
5225,8161,20,2023
5226,8677,19,1981
5227,7081,30,2017
5228,7813,9,2004
5229,5235,30,1995
5230,2673,20,1994
5231,449,19,1976
5232,7326,20,1977
5233,4246,20,2016
5234,1209,19,1986
5235,2845,19,1972
5236,2251,30,1980
5237,7620,19,1975
5238,4115,3,1985
5239,43,3,2004
5240,6381,30,1978
5241,7444,20,1977
5242,3250,19,1980
5243,7216,19,1972
5244,3162,3,1970
5245,8463,9,2023
5246,3992,20,2014
5247,1879,19,1974
5248,7047,9,2011
5249,8342,20,2004
5250,6382,20,1996
5251,3565,30,1992
5252,1296,20,2006
5253,5406,30,2011
5254,9362,19,1980
5255,4453,3,1991
5256,4086,20,2014
5257,9307,3,2022
5258,4940,30,2009
5259,8852,20,1998
5260,4909,3,2011
5261,1398,20,2014
5262,4329,20,1982
5263,1059,30,1980
5264,2716,20,2014
5265,571,19,1970
5266,2538,9,1971
5267,8562,20,1995
5268,2310,3,1993
5269,2748,19,1977
5270,3034,19,2012
5271,6967,20,2007
5272,8909,30,1980
5273,6575,19,1994
5274,5945,20,1980
5275,7205,3,1986
5276,2540,9,1974
5277,9484,3,1981
5278,9541,30,2001
5279,3214,30,2017
5280,2289,30,1984
5281,2517,9,2018
5282,1129,20,1991
5283,5478,30,2023
5284,3955,20,1990
5285,3371,20,1995
5286,1804,20,1982
5287,26,30,2000
5288,8710,3,2007
5289,8867,3,1996
5290,9175,19,1998
5291,1655,20,1997
5292,9185,3,2021
5293,4582,9,2015
5294,5654,19,2000
5295,6873,30,2012
5296,7779,19,1987
5297,2752,3,1994
5298,4781,20,2007
5299,9458,19,1993
5300,4469,19,2017
5301,7979,19,2005
5302,3681,19,1993
5303,6805,20,2008
5304,7309,19,1983
5305,7810,19,1998
5306,4555,30,2018
5307,4969,19,2007
5308,493,9,1982
5309,4153,20,2004
5310,5454,20,1971
5311,6439,20,2013
5312,1959,20,1998
5313,2331,19,1977
5314,7749,19,1979
5315,7682,20,1975
5316,7168,19,2018
5317,4784,30,1999
5318,7980,20,1974
5319,9415,20,2002
5320,5824,20,1970
5321,810,20,2011
5322,8048,30,1986
5323,3252,20,1981
5324,9250,20,1987
5325,4253,20,2010
5326,6808,19,2009
5327,2990,19,1991
5328,767,20,1974
5329,4882,3,1973
5330,7853,19,1986
5331,3572,30,1997
5332,6380,9,1983
5333,543,20,1992
5334,5232,3,1993
5335,1272,20,1970
5336,1196,19,1970
5337,430,3,2000
5338,5265,20,1970
5339,534,20,1972
5340,9939,3,1987
5341,7610,19,2020
5342,8239,20,1984
5343,317,3,1990
5344,2104,19,1984
5345,6941,19,2013
5346,5278,30,2013
5347,419,3,1983
5348,9408,3,1970
5349,7135,30,1998
5350,2824,20,2021
5351,6921,30,2000
5352,2512,20,1989
5353,4440,19,1995
5354,8847,19,2016
5355,8442,19,1972
5356,5259,20,2008
5357,9530,19,2009
5358,7328,20,1987
5359,959,20,2017
5360,7966,30,1981
5361,1504,19,2019
5362,8564,19,2016
5363,3527,19,2002
5364,6334,9,1987
5365,3163,30,1976
5366,8733,19,2006
5367,5911,19,2022
5368,3453,19,1996
5369,7375,20,1975
5370,4789,3,1984
5371,9603,30,1984
5372,4083,20,1979
5373,406,19,2015
5374,3339,20,2011
5375,8459,9,2012
5376,1260,20,2001
5377,2911,19,1978
5378,1732,19,2012
5379,3746,30,1981
5380,7424,20,2010
5381,1801,20,1977
5382,1976,20,2003
5383,9896,19,2014
5384,9477,19,2006
5385,648,30,2005
5386,5021,20,1973
5387,5976,30,2001
5388,95,30,2009
5389,7782,19,2005
5390,5055,9,1972
5391,6265,20,1974
5392,70,30,2003
5393,6815,20,1986
5394,5678,20,2010
5395,7768,20,1971
5396,2173,3,1994
5397,3292,30,2007
5398,2095,3,1986
5399,3442,9,2005
5400,6788,19,1988
5401,5598,20,2000
5402,4260,19,2005
5403,9467,19,1982
5404,4722,20,1979
5405,9178,30,1994
5406,5779,3,1983
5407,3558,9,1995
5408,3005,20,2003
5409,9277,19,1998
5410,1288,20,1993
5411,3847,20,1984
5412,9431,20,1977
5413,5258,19,1999
5414,4833,3,2019
5415,9642,20,1972
5416,6001,30,2018
5417,3425,3,1995
5418,1528,30,1983
5419,4277,19,1998
5420,181,3,1970
5421,8878,19,2014
5422,2946,19,2014
5423,9760,20,1984
5424,6631,19,1972
5425,5387,19,2005
5426,2557,30,2005
5427,2381,19,2011
5428,5640,3,2001
5429,5512,20,1990
5430,3661,20,2012
5431,7800,30,1986
5432,4400,30,1977
5433,2693,20,2020
5434,723,19,1981
5435,2802,20,2022
5436,1654,20,2002
5437,2751,30,1973
5438,6562,20,2006
5439,2811,30,2007
5440,888,20,2011
5441,3671,3,2001
5442,6565,19,2014
5443,785,19,1970
5444,9874,30,1989
5445,1992,3,2002
5446,6473,19,1972
5447,3783,3,1971
5448,6086,20,1973
5449,2905,3,2020
5450,6902,20,1973
5451,6253,20,2005
5452,610,9,1976
5453,1702,19,1988
5454,9871,30,2013
5455,9613,20,2011
5456,7456,20,2017
5457,1402,19,1989
5458,6568,19,1985
5459,2428,30,1984
5460,2393,19,2007
5461,4955,9,1999
5462,6322,20,1978
5463,6011,30,2005
5464,3078,19,1994
5465,6328,19,1995
5466,4611,20,1986
5467,2316,3,1982
5468,3017,3,1991
5469,5078,3,1994
5470,8927,30,1997
5471,213,20,1984
5472,6047,20,2011
5473,1853,20,1989
5474,9214,20,2012
5475,3008,9,2005
5476,1102,19,2015
5477,1112,20,2016
5478,6488,20,1989
5479,7663,30,1997
5480,6658,19,1985
5481,6316,19,1978
5482,9300,9,1981
5483,4417,20,2007
5484,8638,30,1971
5485,3407,20,1999
5486,3616,20,2007
5487,8004,19,1994
5488,9674,20,2018
5489,6189,30,2015
5490,6892,19,1973
5491,554,19,2020
5492,3927,20,1984
5493,8257,20,1978
5494,8776,30,1982
5495,7958,9,1981
5496,7842,20,1998
5497,5959,19,1995
5498,4986,20,1975
5499,2937,20,1981
5500,7769,20,1978
5501,5617,19,2019
5502,1783,20,2005
5503,683,30,2004
5504,5495,20,2016
5505,2826,3,1974
5506,540,19,1986
5507,752,19,1984
5508,3282,20,1997
5509,1899,20,1984
5510,7558,20,1986
5511,4748,19,2020
5512,2909,30,1971
5513,2693,3,1995
5514,2059,20,2023
5515,4728,30,2017
5516,7657,20,2015
5517,3130,19,2003
5518,9351,3,2019
5519,6125,30,1991
5520,748,30,1995
5521,7288,20,1979
5522,2249,30,1970
5523,9903,19,1992
5524,8859,20,2017
5525,5468,30,1986
5526,2546,20,1993
5527,2569,19,2019
5528,2385,30,2010
5529,4452,20,2000
5530,3487,19,2007
5531,9918,30,2019
5532,8406,20,1974
5533,2048,3,1973
5534,7866,20,1976
5535,272,19,2006
5536,3147,30,1995
5537,7309,20,1977
5538,8821,30,1989
5539,7337,20,1976
5540,9064,3,2022
5541,9108,20,1990
5542,4195,20,1998
5543,1825,30,2017
5544,2265,19,2005
5545,6292,3,1977
5546,7967,19,1973
5547,362,3,2018
5548,2400,19,2021
5549,8030,20,2021
5550,4052,30,2007
5551,9501,20,1983
5552,5898,20,2021
5553,3418,30,2018
5554,3379,19,2004
5555,6881,3,2010
5556,6180,3,2002
5557,7116,20,2011
5558,5007,30,1972
5559,6241,30,2009
5560,5166,19,1970
5561,522,20,1999
5562,9968,19,1972
5563,7391,20,1972
5564,6474,19,1975
5565,6615,19,1973
5566,8390,19,1982
5567,8673,20,2016
5568,2231,19,2011
5569,6733,20,2002
5570,7430,20,2016
5571,9987,20,2020
5572,7683,19,2019
5573,2958,3,2021
5574,6066,30,2016
5575,4929,30,1989
5576,8145,20,2009
5577,4802,19,2016
5578,9129,19,1979
5579,2847,19,2012
5580,8327,3,2016
5581,3825,20,1979
5582,3579,9,2008
5583,8235,3,1999
5584,3481,30,2019
5585,7783,19,2006
5586,8400,20,2008
5587,9087,20,2012
5588,1967,20,2003
5589,6674,20,1982
5590,6648,19,1993
5591,4082,19,1994
5592,4366,20,1987
5593,6712,19,1981
5594,2126,20,1983
5595,60,19,2003
5596,7435,30,1971
5597,5781,20,2001
5598,5126,3,1995
5599,4784,19,1997
5600,1183,19,2004
5601,238,20,1999
5602,7440,20,1971
5603,6545,20,2004
5604,6073,20,2023
5605,3568,20,1972
5606,4637,20,2002
5607,2593,19,2021
5608,6106,19,2016
5609,1521,20,2003
5610,6590,19,2023
5611,4549,19,2011
5612,3914,30,1980
5613,7196,3,1996
5614,8572,20,2000
5615,9726,30,2013
5616,1277,30,1983
5617,9214,3,2010
5618,9620,20,1974
5619,4229,19,2009
5620,8756,30,1994
5621,9128,9,1995
5622,5766,30,1997
5623,5449,20,1993
5624,4110,20,1973
5625,9803,19,1983
5626,3066,20,1982
5627,8608,19,2010
5628,5487,20,1984
5629,603,19,2002
5630,588,19,1985
5631,2304,3,1981
5632,2492,3,2023
5633,4864,19,2004
5634,1866,3,1995
5635,2013,3,1972
5636,8476,3,1989
5637,6585,20,2001
5638,2074,3,1987
5639,1703,3,1993
5640,9533,30,2013
5641,2810,20,1988
5642,9079,30,1975
5643,7521,20,1971
5644,6803,30,2019
5645,3356,3,2021
5646,8325,20,2016
5647,1202,19,2009
5648,1663,3,2001
5649,755,19,1976
5650,3536,20,1978
5651,5341,19,1991
5652,251,3,1982
5653,4469,30,1970
5654,8923,20,2018
5655,3597,20,2022
5656,3278,9,1991
5657,7441,30,1970
5658,4121,20,1984
5659,2331,19,2004
5660,6546,20,1984
5661,7689,20,2011
5662,8409,3,2012
5663,6100,9,2009
5664,4547,9,1982
5665,6434,20,2007
5666,3564,30,1974
5667,4712,3,1996
5668,2291,30,2017
5669,7895,20,1990
5670,9410,30,2018
5671,9819,19,1985
5672,6914,20,1975
5673,9827,19,2002
5674,6586,20,1985
5675,3990,30,1984
5676,8576,19,1981
5677,3205,20,2021
5678,2264,19,2011
5679,6217,20,2007
5680,7282,3,2008
5681,3502,3,1998
5682,60,3,2012
5683,5650,19,1992
5684,5107,20,2005
5685,9554,30,1989
5686,924,20,1972
5687,9926,20,1972
5688,1256,20,2023
5689,245,20,1973
5690,5531,20,1986
5691,8929,3,2005
5692,6323,20,1981
5693,6687,3,2018
5694,6539,19,1976
5695,2789,19,1979
5696,7669,20,1989
5697,4418,3,1989
5698,940,20,1986
5699,7609,20,1976
5700,4828,3,2001
5701,5530,20,1990
5702,1441,30,2001
5703,4658,20,2015
5704,7998,20,2017
5705,7621,20,1983
5706,3121,19,2023
5707,755,19,2007
5708,4217,20,1981
5709,6134,3,1998
5710,6538,20,2009
5711,3222,19,2022
5712,9129,19,1995
5713,2485,3,2001
5714,9602,30,1971
5715,6946,20,2004
5716,1588,20,1991
5717,1722,20,1993
5718,9760,20,1991
5719,123,30,1984
5720,98,19,2002
5721,4915,20,1975
5722,2620,20,2000
5723,1954,20,1979
5724,2916,9,2004
5725,9035,30,2012
5726,4431,3,1992
5727,1854,20,2009
5728,244,19,2013
5729,7749,20,2015
5730,7283,20,2017
5731,393,19,1993
5732,5515,3,2000
5733,2930,20,1972
5734,2274,19,1996
5735,2939,30,2013
5736,3494,20,1979
5737,6950,19,1972
5738,8773,3,1971
5739,1060,20,2018
5740,1127,20,2005
5741,7794,19,2008
5742,8658,20,2006
5743,1897,19,1985
5744,7842,20,1976
5745,7466,20,2021
5746,1997,9,1973
5747,8472,3,2014
5748,747,30,2016
5749,413,3,1984
5750,61,20,2006
5751,7763,3,2004
5752,3338,20,1982
5753,2987,3,1985
5754,6364,3,2022
5755,7805,3,1999
5756,4935,20,1987
5757,3507,30,2000
5758,4282,20,1976
5759,6726,20,1971
5760,3736,3,2019
5761,1926,30,2008
5762,5656,3,2019
5763,141,20,2014
5764,68,3,1994
5765,99,20,1989
5766,3174,20,2010
5767,8113,30,1975
5768,4386,3,1980
5769,4893,19,2002
5770,9468,30,1985
5771,1942,20,2001
5772,8852,30,2009
5773,5431,20,1980
5774,5565,20,1986
5775,1730,30,1992
5776,480,19,1984
5777,6774,19,2012
5778,1843,3,1977
5779,523,19,2021
5780,8029,19,2022
5781,5494,20,2022
5782,6318,19,2006
5783,9964,19,2012
5784,9087,30,2004
5785,3933,19,2022
5786,3609,19,1996
5787,9558,30,2009
5788,6650,30,2022
5789,1917,20,1971
5790,3609,19,1984
5791,7412,3,2012
5792,3369,20,1998
5793,6223,3,2006
5794,126,19,2014
5795,7624,3,1997
5796,9225,3,1992
5797,4730,3,1978
5798,7344,9,1976
5799,4082,20,1993
5800,4734,30,1986
5801,2954,19,1993
5802,1361,30,1999
5803,8498,3,2009
5804,9110,20,1986
5805,1312,3,2017
5806,3123,9,1997
5807,5339,9,1994
5808,8974,19,2021
5809,2447,3,1976
5810,6613,20,1981
5811,396,19,2000
5812,4137,30,1975
5813,481,20,2010
5814,8400,19,2007
5815,8961,3,1978
5816,3622,19,2002
5817,2552,30,1996
5818,4560,20,2012
5819,2349,30,1970
5820,7399,20,2007
5821,2484,20,1970
5822,6905,20,2008
5823,5614,20,2001
5824,6037,20,2004
5825,4393,20,2022
5826,4310,20,1975
5827,8968,3,1981
5828,9125,30,2015
5829,3940,19,2007
5830,3918,20,2001
5831,1062,19,1998
5832,4272,19,2007
5833,9917,20,1979
5834,6817,20,1995
5835,8192,20,1999
5836,1377,30,1991
5837,289,20,1976
5838,3483,19,2007
5839,4601,3,1973
5840,9532,19,2014
5841,3401,19,1971
5842,6217,20,1973
5843,2872,19,1997
5844,1650,9,1987
5845,599,20,1989
5846,6791,9,1999
5847,736,3,1996
5848,6939,19,1993
5849,7588,30,1999
5850,8780,3,1971
5851,324,30,2016
5852,2562,30,2015
5853,8773,20,1982
5854,2754,20,2020
5855,4262,3,1974
5856,1983,3,1979
5857,4108,19,1994
5858,9827,20,2000
5859,492,20,1996
5860,7926,30,1971
5861,313,20,1986
5862,8358,19,2012
5863,9893,30,1981
5864,6437,20,1984
5865,6467,19,1992
5866,1148,20,1998
5867,4825,19,2014
5868,6955,19,2011
5869,4783,20,1980
5870,8998,30,1994
5871,471,19,2011
5872,8085,19,2020
5873,2540,19,1971
5874,5130,3,2014
5875,5741,3,2014
5876,2799,3,1986
5877,2233,9,1979
5878,187,3,1980
5879,9313,19,2009
5880,531,30,1986
5881,2155,20,1988
5882,6141,20,2013
5883,9079,19,2019
5884,7936,3,1972
5885,8898,30,1982
5886,891,19,2018
5887,3230,3,1978
5888,4189,20,1994
5889,7069,20,1980
5890,9928,30,1998
5891,2650,30,1987
5892,5511,20,2010
5893,2434,9,1979
5894,6111,19,2005
5895,8772,9,2003
5896,6258,19,2020
5897,8785,20,1987
5898,1749,20,2010
5899,384,19,1988
5900,4553,30,1996
5901,2971,3,2020
5902,5144,20,1984
5903,8163,3,1996
5904,8333,19,2004
5905,477,20,1996
5906,9750,19,1980
5907,2289,20,1978
5908,2892,20,2019
5909,9730,20,2003
5910,7731,3,2000
5911,694,19,2021
5912,2302,30,1990
5913,2780,3,1987
5914,2336,30,1994
5915,5304,19,1971
5916,7080,20,2004
5917,6104,3,2011
5918,3387,20,1990
5919,5117,3,2002
5920,6402,19,2012
5921,8880,3,1972
5922,7354,3,1979
5923,206,20,1986
5924,6032,19,1993
5925,9173,3,2020
5926,5103,19,1975
5927,5659,20,1978
5928,3259,19,2023
5929,2329,30,1996
5930,9754,20,1982
5931,8758,20,1999
5932,941,3,1989
5933,1323,3,2023
5934,6445,20,2007
5935,4306,19,2008
5936,6233,19,2004
5937,3310,20,1991
5938,9567,3,1975
5939,30,19,2015
5940,9007,19,2023
5941,6021,30,1976
5942,2614,19,2021
5943,4759,20,1978
5944,7836,19,1971
5945,6853,20,1976
5946,4725,19,1999
5947,8355,20,1970
5948,1949,19,2002
5949,9242,19,2016
5950,5243,20,1982
5951,6450,19,2021
5952,3981,20,2011
5953,2138,20,1986
5954,1010,30,1971
5955,611,3,1986
5956,9481,20,2004
5957,1450,20,2004
5958,7547,19,1974
5959,1993,30,2021
5960,42,30,1985
5961,1602,20,2012
5962,2854,20,2008
5963,7914,19,2011
5964,5371,19,1980
5965,2651,20,1972
5966,3702,30,2006
5967,8687,3,2001
5968,6052,3,1989
5969,1605,20,1981
5970,7725,20,1981
5971,9362,20,1983
5972,1560,3,2015
5973,5564,3,2014
5974,4287,30,1997
5975,6553,30,2002
5976,2221,9,1977
5977,1131,20,1994
5978,6134,19,2013
5979,8180,19,2003
5980,9657,9,2006
5981,3533,30,1994
5982,5302,19,2014
5983,5981,19,1981
5984,8307,3,2021
5985,4640,20,1995
5986,2303,20,2017
5987,4659,20,1981
5988,5119,19,1981
5989,4860,20,1987
5990,1930,20,2012
5991,4115,19,2006
5992,7977,9,1992
5993,8720,9,2002
5994,3094,30,1995
5995,9713,19,1981
5996,3847,20,2001
5997,7896,3,1993
5998,7166,20,2017
5999,861,3,2023
6000,5221,20,1994
6001,7064,20,1998
6002,895,30,1977
6003,9486,30,1975
6004,5366,19,2022
6005,1137,3,1979
6006,1534,20,1980
6007,6653,20,1977
6008,6284,19,1988
6009,394,30,2023
6010,4736,3,1971
6011,6736,30,1970
6012,9808,20,1985
6013,3154,20,1995
6014,3043,30,1997
6015,9107,19,1972
6016,8327,19,1978
6017,294,3,2013
6018,5958,30,1995
6019,4052,20,1996
6020,8408,3,2017
6021,2896,19,1999
6022,6452,30,2003
6023,2462,20,2017
6024,5124,30,2023
6025,1074,30,1989
6026,5962,3,1985
6027,1011,20,2023
6028,3868,20,1974
6029,6255,19,2020
6030,1157,30,1971
6031,5487,20,1982
6032,940,19,1993
6033,2983,3,2012
6034,6420,3,1974
6035,1019,19,2015
6036,1856,19,2015
6037,4676,20,1978
6038,8843,30,2001
6039,2963,19,1999
6040,6787,20,1974
6041,6040,20,1981
6042,1147,9,2003
6043,1074,20,2008
6044,3621,20,2004
6045,7979,20,2020
6046,3181,19,1974
6047,9676,20,2013
6048,2238,30,1986
6049,2578,3,1977
6050,571,19,1991
6051,9675,20,2005
6052,3783,19,2011
6053,6196,19,1998
6054,867,3,1995
6055,479,20,2000
6056,2397,3,2013
6057,7227,3,1973
6058,6755,19,2008
6059,1509,30,2003
6060,4351,3,1984
6061,2274,20,1980
6062,1676,9,2016
6063,3013,9,1985
6064,3006,30,1971
6065,4989,20,1981
6066,816,20,1992
6067,2812,20,2008
6068,8910,20,1979
6069,7427,20,1985
6070,6136,19,2016
6071,6838,20,1971
6072,3916,9,1976
6073,4491,3,1988
6074,2073,19,1977
6075,7067,20,1990
6076,7486,30,2015
6077,7697,20,2015
6078,331,19,2007
6079,1720,20,1989
6080,2230,20,1978
6081,9207,20,2003
6082,2175,19,1983
6083,134,20,1976
6084,5783,19,1995
6085,9085,20,1991
6086,9563,30,1972
6087,8475,19,1981
6088,9055,30,1971
6089,5094,20,2011
6090,1716,30,2020
6091,3504,3,1973
6092,3525,19,2008
6093,2313,30,2012
6094,45,19,2013
6095,5999,20,2009
6096,7446,3,1995
6097,297,30,1995
6098,2545,19,1984
6099,7929,20,2000
6100,1701,19,1993
6101,8036,19,1977
6102,321,9,1975
6103,3660,3,2012
6104,1111,19,1993
6105,1997,19,2007
6106,6306,30,1976
6107,2721,20,2009
6108,3788,19,2021
6109,2168,19,1988
6110,734,3,1986
6111,2113,20,2007
6112,5762,19,1985
6113,3171,19,2005
6114,4586,3,1989
6115,3190,19,2014
6116,1799,30,2016
6117,898,3,2011
6118,8804,19,2021
6119,4147,19,1993
6120,5890,30,1993
6121,4660,20,2008
6122,4853,19,2009
6123,7873,19,1983
6124,8824,20,1980
6125,4060,19,2001
6126,7094,9,2023
6127,5510,20,1980
6128,4479,30,1998
6129,3229,19,1995
6130,5881,20,2017
6131,5518,19,1986
6132,4186,19,2003
6133,3166,19,2007
6134,8515,20,2020
6135,2015,20,1994
6136,8297,30,2018
6137,8812,20,1997
6138,5070,20,2010
6139,615,3,2012
6140,3025,20,1992
6141,5327,20,2008
6142,7319,19,1995
6143,4600,30,2005
6144,8509,20,2020
6145,1691,19,2007
6146,2512,20,1986
6147,9781,20,2003
6148,3476,3,2017
6149,5324,19,1980
6150,500,3,2022
6151,1483,20,1995
6152,8576,19,1985
6153,2519,19,1978
6154,7770,20,1979
6155,6031,30,2003
6156,3183,30,1990
6157,8887,30,1979
6158,814,20,1996
6159,1829,3,2020
6160,6909,30,2016
6161,2745,19,1989
6162,1789,3,2006
6163,4321,3,1987
6164,4517,20,1985
6165,6820,20,1985
6166,1673,3,2010
6167,858,19,2012
6168,468,20,1986
6169,6610,19,1976
6170,4924,20,2019
6171,2590,19,1974
6172,7930,30,1985
6173,7154,20,2021
6174,3821,20,1984
6175,3184,30,1971
6176,3505,20,2006
6177,1099,3,1988
6178,1036,30,1987
6179,6360,30,1997
6180,2556,19,1980
6181,8790,3,1981
6182,3558,20,2017
6183,7455,19,2007
6184,8003,3,1981
6185,3826,30,2003
6186,5554,3,2017
6187,3080,20,1977
6188,2133,19,1987
6189,1503,20,2018
6190,5568,3,1991
6191,5535,20,1985
6192,5249,20,2016
6193,8906,20,1980
6194,5052,9,1978
6195,3934,20,1976
6196,9890,20,1975
6197,722,3,1981
6198,5553,19,2000
6199,8783,20,2020
6200,8835,19,1995
6201,983,19,2009
6202,8535,19,2009
6203,3063,9,1994
6204,9401,20,2012
6205,8625,30,1986
6206,6466,19,2014
6207,7540,20,2016
6208,7967,20,2003
6209,8510,20,2020
6210,9523,20,1997
6211,7458,20,1988
6212,9352,30,1973
6213,7693,30,2001
6214,3729,19,1986
6215,4989,30,2017
6216,527,30,1971
6217,210,3,2013
6218,1015,9,1992
6219,669,20,2015
6220,7712,3,1980
6221,3430,19,2012
6222,9510,20,1977
6223,3063,20,1970
6224,1353,20,1983
6225,2753,20,2002
6226,2877,19,1971
6227,3926,20,1974
6228,2727,20,2006
6229,2061,20,2016
6230,8566,20,1988
6231,7199,20,1995
6232,830,20,1996
6233,5407,30,2022
6234,5931,20,1990
6235,7813,3,1976
6236,9404,30,1986
6237,6863,19,1999
6238,6484,19,1995
6239,1200,30,1986
6240,986,3,1970
6241,7990,20,1995
6242,6266,30,1995
6243,9340,19,2011
6244,6164,19,1998
6245,5353,19,1980
6246,307,19,1997
6247,5391,20,2002
6248,970,3,1981
6249,4815,30,2014
6250,9712,20,1996
6251,6889,20,1972
6252,7884,20,2010
6253,3511,20,2013
6254,1574,20,2004
6255,4302,20,1977
6256,7529,30,1984
6257,3443,30,2017
6258,4496,19,2018
6259,4515,20,1971
6260,7118,20,1976
6261,88,20,1997
6262,3287,20,2015
6263,3590,3,1984
6264,2124,20,1970
6265,8623,19,1971
6266,5614,30,1983
6267,3873,3,1972
6268,6128,19,2021
6269,8124,19,1985
6270,9121,19,2001
6271,8826,30,1996
6272,3921,20,1984
6273,9533,20,2002
6274,442,19,1985
6275,3953,19,1988
6276,6569,3,1974
6277,1595,19,2005
6278,2007,19,2005
6279,6297,20,2021
6280,6332,30,2003
6281,8802,3,1990
6282,3084,20,1979
6283,3232,30,2023
6284,4181,19,1986
6285,9232,19,1985
6286,4397,3,1991
6287,1805,20,2007
6288,9246,20,1975
6289,1602,30,1985
6290,355,19,1985
6291,3149,20,2020
6292,1137,20,1998
6293,7066,3,2018
6294,941,20,2010
6295,4455,3,2022
6296,7343,19,2013
6297,8064,9,1997
6298,5175,30,2010
6299,5549,20,1982
6300,8863,30,1977
6301,7715,3,1974
6302,6698,20,2011
6303,8783,19,1982
6304,2467,30,2009
6305,1012,3,1990
6306,5923,20,1982
6307,8184,30,2009
6308,4688,20,2004
6309,7358,19,1989
6310,3557,19,2021
6311,5716,20,1993
6312,3737,30,1996
6313,9861,3,1971
6314,3876,20,2010
6315,3814,30,2001
6316,8097,19,1997
6317,8843,20,1975
6318,3726,30,2018
6319,9188,3,2020
6320,9628,20,1984
6321,366,19,2008
6322,9976,9,1992
6323,7223,19,1992
6324,2609,20,1973
6325,6882,20,1970
6326,9000,20,2017
6327,9233,20,2006
6328,5154,30,1992
6329,5174,20,2023
6330,8922,19,1975
6331,3708,19,1975
6332,1686,30,1974
6333,1411,19,2003
6334,5903,19,2003
6335,3755,9,1979
6336,4936,30,1997
6337,97,20,2005
6338,5273,3,1982
6339,806,30,1987
6340,4010,3,2021
6341,514,3,2022
6342,5145,20,1975
6343,6398,20,2007
6344,9276,20,2016
6345,1073,20,1978
6346,9621,20,2016
6347,7795,20,1976
6348,6494,30,1986
6349,9341,20,2006
6350,1816,3,2005
6351,5129,30,2014
6352,8010,19,1992
6353,6237,19,2022
6354,5692,9,1982
6355,9594,20,1984
6356,1175,30,2017
6357,3601,30,1988
6358,2484,19,1998
6359,7202,20,1981
6360,1361,3,2017
6361,6036,30,1984
6362,65,20,2001
6363,4989,19,1996
6364,9633,19,1996
6365,7943,19,1971
6366,5630,20,1988
6367,221,30,1975
6368,226,20,1998
6369,1176,20,1996
6370,7215,19,2021
6371,5412,20,2001
6372,1204,20,1991
6373,1295,20,2005
6374,9667,20,1984
6375,7396,20,1979
6376,6023,19,2019
6377,7800,20,1977
6378,5570,3,1971
6379,5228,30,1993
6380,5951,20,1978
6381,6314,19,2020
6382,9013,30,2011
6383,5879,19,1982
6384,6689,19,1989
6385,2176,19,2001
6386,5502,30,1975
6387,4477,20,1997
6388,3944,20,1970
6389,6550,20,1999
6390,8551,20,1970
6391,8654,30,1976
6392,2716,3,2023
6393,8944,3,2000
6394,9578,30,2016
6395,4752,9,2017
6396,2068,20,1972
6397,8939,19,1991
6398,443,20,1988
6399,321,3,1989
6400,2710,3,1973
6401,7887,30,2019
6402,9113,20,2019
6403,7674,19,1974
6404,6821,3,2019
6405,6109,20,1996
6406,9710,19,2016
6407,6185,30,1977
6408,9223,30,1970
6409,7183,30,1983
6410,2365,3,1993
6411,5517,20,2009
6412,4712,20,1992
6413,4040,20,2013
6414,9569,19,1997
6415,2916,3,1997
6416,9346,19,1985
6417,4910,20,2014
6418,8051,19,2018
6419,399,30,2003
6420,1827,20,1996
6421,7482,20,2008
6422,1770,9,1987
6423,6198,3,2006
6424,2288,9,2015
6425,4933,20,2021
6426,4445,19,2015
6427,2072,3,1997
6428,9360,19,1973
6429,6245,30,2022
6430,4536,19,2013
6431,3488,3,1995
6432,3126,20,1982
6433,593,19,1995
6434,7771,30,1995
6435,1071,19,1994
6436,7630,3,1998
6437,7194,20,2012
6438,4176,9,2007
6439,2367,30,2019
6440,3656,20,1987
6441,2611,20,2010
6442,7842,20,2014
6443,700,9,1981
6444,2018,30,1975
6445,62,30,2014
6446,5186,20,2000
6447,2608,20,2007
6448,3045,19,2013
6449,8891,3,1987
6450,5435,9,1998
6451,3231,20,2016
6452,663,30,1986
6453,8776,30,2019
6454,5069,20,2003
6455,892,19,2004
6456,8067,3,1986
6457,4143,20,1975
6458,5992,30,1995
6459,5619,30,1995
6460,6076,20,2004
6461,988,20,2013
6462,1690,3,1993
6463,7890,19,1990
6464,4803,20,2002
6465,4351,9,1987
6466,2867,3,1998
6467,5312,20,2000
6468,2919,19,2019
6469,5519,19,2002
6470,9127,20,1986
6471,3478,20,1982
6472,8636,3,1991
6473,589,19,2003
6474,9724,20,1973
6475,4536,30,1993
6476,5349,20,2003
6477,5820,19,1983
6478,1687,19,2007
6479,1539,20,1983
6480,8783,20,2020
6481,2079,3,1982
6482,5395,20,2006
6483,5986,30,2021
6484,9490,19,1985
6485,5293,30,2001
6486,2596,20,1994
6487,1810,20,2018
6488,8760,19,1981
6489,1989,20,1991
6490,8550,30,1986
