COVERAGE_ID,POLICYHOLDER_ID,COVERAGE_STATUS
6895,8556,Expired
6897,5303,Active
6899,6357,Active
6904,4646,Expired
6905,2682,Expired
6906,6641,Expired
6907,9977,Active
6908,9007,Expired
6909,8658,Active
6910,824,Active
6911,4303,Active
6913,7145,Active
6914,646,Active
6915,4784,Expired
6916,8047,Active
6917,5796,Active
6918,8375,Active
6919,190,Expired
6921,3898,Expired
6923,6680,Expired
6924,8450,Expired
6926,5718,Expired
6927,1456,Expired
6929,1966,Expired
6930,8279,Active
6931,6864,Active
6932,2763,Expired
6933,6141,Expired
6935,9463,Expired
6936,2107,Active
6937,7089,Expired
6939,595,Expired
6940,5918,Active
6941,6740,Active
6944,4402,Active
6946,1703,Expired
6948,298,Expired
6949,5718,Expired
6951,8453,Active
6952,8107,Expired
6953,4700,Active
6956,491,Active
6957,185,Active
6960,7765,Active
6961,3127,Expired
6962,1835,Active
6963,9427,Active
6965,8239,Active
6966,7207,Active
6967,8749,Active
6968,4425,Active
6969,1177,Active
6970,1884,Active
6971,5627,Active
6972,9168,Active
6973,7442,Expired
6974,8823,Expired
6975,7138,Active
6977,869,Expired
6978,5100,Expired
6979,3316,Expired
6981,4173,Expired
6983,2490,Active
6984,7899,Expired
6985,9548,Active
6986,8860,Expired
6987,2294,Expired
6989,9535,Expired
6993,507,Active
6994,2087,Expired
6998,6374,Active
6999,9038,Expired
7000,6368,Expired
7002,2876,Active
7004,5731,Active
7007,9202,Active
7008,4714,Expired
7009,4373,Active
7010,7309,Active
7012,8143,Active
7015,5951,Active
7016,8958,Active
7017,1908,Active
7019,3007,Expired
7020,58,Expired
7021,8835,Active
7022,7764,Expired
7025,9762,Expired
7026,7770,Expired
7028,8545,Expired
7030,4836,Expired
7032,2726,Expired
7035,1018,Expired
7036,6563,Active
7037,6166,Active
7039,387,Active
7045,4730,Active
7046,8674,Expired
7047,7959,Active
7048,8171,Expired
7051,9898,Active
7052,869,Expired
7054,3205,Active
7057,6274,Expired
7058,7759,Active
7059,4270,Expired
7061,6780,Expired
7063,3471,Active
7065,7356,Expired
7066,5886,Expired
7067,118,Expired
7069,7194,Active
7070,989,Active
7073,973,Expired
7074,2353,Active
7076,6327,Active
7077,8979,Active
7078,5711,Active
7079,5104,Expired
7081,187,Expired
7082,1676,Active
7084,6462,Active
7085,8262,Active
7087,9585,Expired
7088,2032,Active
7089,7825,Active
7092,856,Expired
7094,2131,Active
7095,2828,Expired
7098,265,Expired
7099,2772,Expired
7103,8389,Expired
7105,8556,Active
7107,1145,Expired
7108,2512,Active
7109,6691,Active
7110,9707,Expired
7113,6619,Active
7115,4562,Expired
7116,4301,Expired
7119,217,Active
7122,1436,Active
7123,2693,Active
7124,9062,Active
7126,8849,Active
7128,2610,Active
7129,3416,Active
7130,1126,Active
7131,2728,Expired
7132,9613,Expired
7133,2788,Expired
7134,8513,Active
7136,5816,Expired
7137,1924,Active
7138,4889,Active
7141,9059,Expired
7143,825,Active
7146,7884,Active
7147,2872,Active
7148,8190,Active
7149,2818,Active
7150,9137,Active
7151,8520,Active
7155,6273,Active
7156,3923,Expired
7157,1754,Active
7159,1156,Expired
7162,3477,Active
7165,3356,Active
7168,2362,Expired
7170,6996,Active
7171,3027,Active
7172,9813,Expired
7174,3520,Active
7176,8922,Active
7177,1481,Active
7178,3551,Expired
7179,6637,Active
7181,7966,Active
7182,4003,Expired
7183,5119,Active
7184,9802,Expired
7185,7525,Active
7188,3227,Active
7189,6089,Active
7191,5497,Active
7194,5538,Active
7195,3090,Active
7199,6518,Expired
7200,410,Expired
7203,8034,Expired
7204,8087,Expired
7208,2170,Active
7209,2253,Expired
7210,9344,Expired
7211,7947,Expired
7214,3172,Active
7216,6270,Expired
7219,8115,Active
7220,935,Active
7221,258,Active
7223,7175,Active
7224,6488,Active
7225,3670,Expired
7227,3670,Expired
7228,2693,Expired
7229,8207,Active
7231,840,Active
7232,3251,Expired
7234,4996,Active
7237,624,Active
7238,446,Expired
7240,9864,Expired
7241,6434,Active
7242,971,Active
7244,4867,Expired
7245,4068,Active
7246,8380,Active
7248,7754,Expired
7251,5288,Expired
7252,7074,Active
7253,9769,Active
7255,4661,Active
7257,8372,Expired
7259,791,Active
7261,1230,Active
7262,9255,Expired
7263,9736,Active
7264,9143,Active
7265,8489,Expired
7266,5701,Expired
7268,8510,Expired
7269,6670,Active
7270,1540,Active
7272,5865,Expired
7273,4176,Active
7276,156,Expired
7277,5750,Active
7279,36,Active
7280,7496,Active
7282,2696,Active
7283,5465,Active
7284,2182,Active
7285,7583,Active
7286,2199,Active
7288,2003,Active
7289,2835,Active
7290,6770,Active
7291,8812,Active
7292,1714,Active
7293,8674,Expired
7296,2945,Active
7298,6614,Expired
7299,2509,Active
7300,9639,Expired
7301,5301,Active
7303,1706,Active
7305,6248,Expired
7307,4083,Expired
7308,886,Active
7309,204,Expired
7310,44,Active
7311,9221,Expired
7312,9581,Expired
7314,6557,Active
7315,7809,Active
7318,1019,Active
7319,7528,Expired
7322,3356,Expired
7325,2252,Active
7326,1086,Active
7329,7765,Expired
7331,7136,Expired
7332,8993,Active
7336,1555,Active
7338,3283,Expired
7339,1826,Active
7340,2587,Active
7341,4028,Expired
7343,265,Expired
7346,9189,Expired
7349,6160,Active
7350,6358,Active
7354,3141,Expired
7355,3357,Active
7359,2147,Expired
7360,230,Active
7362,1568,Expired
7363,5597,Active
7364,6862,Active
7365,6669,Active
7366,5518,Expired
7368,5952,Active
7371,3706,Active
7373,5624,Expired
7375,2975,Active
7376,6454,Active
7380,8375,Active
7381,8392,Expired
7382,9211,Active
7383,3014,Active
7384,2908,Expired
7385,7254,Expired
7387,3116,Active
7391,6324,Active
7392,7490,Expired
7393,5893,Expired
7395,4500,Active
7397,9584,Expired
7399,2242,Active
7400,6893,Active
7401,8819,Active
7402,4979,Active
7403,7293,Active
7404,3424,Expired
7405,490,Expired
7407,3551,Expired
7408,8561,Expired
7409,8596,Active
7411,1844,Active
7412,8790,Expired
7414,6842,Active
7415,6815,Active
7416,3213,Expired
7417,2693,Expired
7423,4929,Active
7424,2840,Active
7425,5021,Active
7428,4748,Active
7433,5420,Active
7434,1548,Active
7435,9620,Active
7436,1762,Expired
7437,8240,Expired
7439,7932,Active
7442,1843,Active
7444,5090,Active
7449,1855,Active
7450,8715,Expired
7454,3197,Active
7456,7039,Expired
7457,3949,Active
7459,1109,Active
7460,6860,Expired
7461,7568,Expired
7463,4516,Active
7464,4368,Active
7465,8154,Active
7468,4409,Active
7469,7249,Active
7471,7886,Active
7472,2336,Active
7473,6372,Expired
7474,404,Expired
7475,7113,Active
7476,3153,Expired
7480,2999,Active
7481,2311,Active
7482,7293,Active
7483,9287,Active
7485,4619,Active
7487,456,Active
7488,333,Expired
7490,4634,Active
7492,2587,Active
7494,6184,Expired
7495,10000,Expired
7496,2341,Expired
7499,5601,Active
7502,9077,Active
7507,6624,Active
7508,9263,Expired
7509,8471,Active
7510,2293,Active
7514,5907,Expired
7517,3184,Expired
7519,1083,Active
7521,4500,Active
7522,1772,Active
7524,1980,Active
7525,2601,Expired
7526,6927,Expired
7527,8713,Expired
7530,7344,Active
7532,7108,Expired
7533,611,Expired
7534,571,Expired
7537,3727,Active
7538,3090,Active
7542,8729,Expired
7546,8522,Active
7547,1274,Active
7549,8886,Active
7550,3806,Expired
7553,4018,Expired
7554,9532,Expired
7557,9661,Expired
7558,9524,Active
7559,5193,Active
7560,7090,Active
7561,965,Active
7562,2428,Expired
7563,7951,Active
7565,2129,Active
7566,4384,Active
7569,6780,Expired
7571,3621,Active
7572,4862,Active
7573,4024,Active
7574,4550,Expired
7575,9289,Expired
7576,6238,Active
7577,380,Active
7578,2488,Expired
7579,9745,Active
7581,787,Expired
7582,4867,Active
7583,7935,Active
7584,2716,Active
7591,2255,Active
7592,2145,Active
7593,257,Active
7595,4674,Expired
7596,9622,Expired
7598,5101,Active
7599,7941,Expired
7600,9620,Expired
7601,7334,Active
7602,790,Expired
7603,5031,Active
7605,896,Active
7606,4334,Active
7609,1717,Active
7610,8098,Expired
7612,1764,Expired
7613,2242,Expired
7615,8625,Active
7616,6717,Expired
7620,300,Expired
7621,7835,Expired
7622,3502,Expired
7623,3326,Active
7624,3170,Active
7626,4591,Active
7627,6054,Active
7628,4033,Expired
7629,2009,Expired
7632,7013,Active
7633,8194,Active
7634,1721,Active
7635,1836,Expired
7638,7466,Expired
7639,9860,Active
7641,2547,Expired
7642,7253,Active
7644,5116,Active
7646,5584,Expired
7649,4759,Active
7652,6090,Active
7653,8886,Active
7655,2655,Active
7658,3009,Active
7659,9294,Expired
7662,2699,Expired
7663,2934,Active
7667,7579,Expired
7670,6790,Active
7671,1253,Expired
7672,4142,Expired
7673,2698,Active
7675,3065,Expired
7676,6213,Expired
7677,1034,Active
7678,454,Active
7679,9970,Expired
7680,5147,Expired
7681,2862,Expired
7684,4377,Active
7687,465,Expired
7691,2935,Active
7693,961,Expired
7694,2175,Active
7696,6047,Expired
7698,6161,Active
7700,5585,Active
7701,4873,Expired
7702,3394,Active
7706,9856,Active
7707,3097,Expired
7708,6934,Active
7712,9712,Active
7714,8278,Active
7715,2718,Active
7717,8545,Active
7721,6763,Active
7722,9720,Active
7724,9748,Expired
7725,1201,Expired
7726,864,Expired
7728,1368,Expired
7729,8991,Active
7730,8739,Active
7734,9875,Expired
7735,4875,Expired
7736,4099,Active
7737,1075,Active
7738,6733,Active
7739,2056,Expired
7740,1288,Active
7741,243,Expired
7742,4116,Expired
7743,2734,Expired
7744,8259,Active
7745,5576,Active
7746,2663,Active
7747,9647,Active
7748,2927,Active
7749,5243,Active
7750,7246,Active
7752,6155,Active
7756,6419,Active
7760,2489,Active
7763,4124,Active
7765,1426,Active
7768,7277,Active
7769,1413,Active
7771,4986,Expired
7772,5535,Active
7773,6215,Expired
7774,6883,Active
7776,9933,Expired
7777,8719,Expired
7778,388,Expired
7779,7151,Expired
7780,5014,Active
7782,5840,Expired
7783,2253,Expired
7784,8113,Expired
7785,7046,Expired
7787,8412,Active
7788,4021,Active
7792,5712,Active
7794,9159,Active
7795,4168,Expired
7797,6077,Expired
7798,9548,Expired
7799,6740,Active
7801,1341,Expired
7803,8268,Active
7805,8711,Active
7806,4156,Expired
7807,8785,Active
7808,6918,Active
7809,4559,Expired
7810,5738,Expired
7811,1338,Expired
7812,6258,Active
7813,3863,Active
7815,5834,Expired
7816,2987,Active
7817,6918,Expired
7818,87,Active
7819,3858,Active
7820,9113,Expired
7822,9971,Expired
7823,1651,Active
7824,9660,Active
7825,3459,Active
7826,409,Expired
7827,7319,Active
7829,9311,Active
7834,1255,Active
7835,7614,Expired
7836,5724,Expired
7837,8887,Active
7838,8848,Active
7839,9414,Active
7840,1244,Active
7842,978,Expired
7844,2705,Active
7845,9276,Active
7846,6340,Active
7847,1777,Active
7848,6510,Active
7849,2506,Expired
7850,8436,Active
7853,2494,Active
7856,6225,Active
7857,8226,Active
7859,9183,Active
7861,4018,Active
7863,152,Expired
7864,5494,Expired
7866,1525,Active
7867,4875,Expired
7868,5207,Active
7869,2027,Active
7870,3270,Active
7871,4598,Active
7872,3129,Expired
7873,397,Active
7874,9788,Expired
7875,3463,Active
7876,6819,Active
7877,5292,Active
7878,2736,Expired
7880,4973,Active
7882,1661,Active
7884,4083,Expired
7885,6462,Active
7886,3990,Expired
7891,1758,Active
7892,2165,Active
7894,8507,Expired
7896,5893,Expired
7897,8854,Expired
7899,5321,Expired
7900,4142,Active
7901,5017,Active
7902,7108,Expired
7904,3036,Expired
7905,8641,Active
7906,9378,Active
7907,1844,Active
7908,1461,Expired
7909,4493,Active
7911,5318,Expired
7914,633,Active
7916,2355,Active
7917,2235,Active
7918,8913,Active
7921,1776,Expired
7924,6604,Expired
7926,2669,Active
7927,2102,Active
7928,8480,Expired
7932,6866,Active
7934,2987,Expired
7935,5791,Active
7936,488,Active
5117,9455,Active
5118,2258,Active
5119,1553,Active
5123,6045,Active
5125,6572,Active
5128,2952,Active
5131,3903,Active
5140,9621,Active
5142,3098,Active
5150,2445,Active
5151,8565,Active
5153,6396,Active
5155,7739,Active
5156,6904,Active
5159,3702,Active
5166,5428,Active
5168,4629,Active
5171,7232,Active
5175,8386,Active
5176,9186,Active
5179,179,Active
5182,4824,Active
5184,2390,Active
5188,577,Active
5191,8590,Active
5193,7578,Active
5203,5146,Active
5205,6076,Active
5211,2764,Active
5212,5343,Active
5215,6356,Active
5217,5423,Active
5218,6679,Active
5223,6570,Active
5231,4237,Active
5234,386,Active
5238,4364,Active
5240,2857,Active
5242,941,Active
5243,207,Active
5245,3428,Active
5247,4529,Active
5249,4435,Active
5254,1856,Active
5256,1681,Active
5259,494,Active
5260,5478,Active
5261,2334,Active
5265,6080,Active
5266,6856,Active
5267,5416,Active
5272,8224,Active
5273,3349,Active
5277,1950,Active
5280,3115,Active
5283,1469,Active
5287,1630,Active
5290,9806,Active
5291,7815,Active
5294,3802,Active
5296,6658,Active
5297,8921,Active
5299,3263,Active
5300,2666,Active
5306,2383,Active
5308,2767,Active
5309,2505,Active
5311,304,Active
5313,4244,Active
5314,7086,Active
5316,4091,Active
5317,2459,Active
5319,7369,Active
5320,4086,Active
5322,3638,Active
5323,5379,Active
5326,1978,Active
5330,8363,Active
5331,4968,Active
5339,2299,Active
5348,1769,Active
5352,6873,Active
5356,6732,Active
5358,7856,Active
5360,3493,Active
5364,5438,Active
5365,4827,Active
5370,3977,Active
5371,9534,Active
5372,2722,Active
5374,4128,Active
5378,2811,Active
5379,3862,Active
5381,5784,Active
5383,3899,Active
5384,2419,Active
5388,2922,Active
5391,7219,Active
5395,9995,Active
5397,2440,Active
5398,4284,Active
5405,3568,Active
5408,1812,Active
5409,5123,Active
5410,6137,Active
5421,8595,Active
5423,3294,Active
5429,1674,Active
5430,7363,Active
5435,4185,Active
5437,2981,Active
5442,969,Active
5450,3586,Active
5451,4798,Active
5456,5761,Active
5457,8593,Active
5458,9156,Active
5461,8027,Active
5464,2638,Active
5465,885,Active
5468,5823,Active
5472,6208,Active
5473,6728,Active
5474,1960,Active
5476,4893,Active
5479,5162,Active
5480,224,Active
5483,2767,Active
5486,7482,Active
5487,7036,Active
5490,1469,Active
5499,9270,Active
5503,405,Active
5506,228,Active
5507,7433,Active
5510,5797,Active
5511,2452,Active
5513,4727,Active
5522,5966,Active
5524,663,Active
5525,6721,Active
5527,8952,Active
5528,5721,Active
5529,7944,Active
5533,6707,Active
5544,4328,Active
5545,5121,Active
5547,2290,Active
5548,4171,Active
5549,5915,Active
5555,745,Active
5557,8633,Active
5558,5183,Active
5564,3756,Active
5568,1222,Active
5569,3111,Active
5579,7280,Active
5581,1282,Active
5584,3490,Active
5586,8072,Active
5590,4733,Active
5593,7937,Active
5595,1276,Active
5597,1483,Active
5598,6460,Active
5599,8162,Active
5600,7315,Active
5602,4698,Active
5603,5441,Active
5605,4363,Active
5606,3452,Active
5607,9419,Active
5610,9891,Active
5611,6150,Active
5613,5860,Active
5618,9530,Active
5619,9793,Active
5631,1063,Active
5632,9681,Active
5636,1164,Active
5638,4418,Active
5645,7492,Active
5646,5826,Active
5650,3972,Active
5653,4649,Active
5655,2184,Active
5656,6538,Active
5661,995,Active
5663,2092,Active
5664,2895,Active
5666,9618,Active
5667,9602,Active
5668,7651,Active
5671,4037,Active
5672,8216,Active
5676,5769,Active
5678,2640,Active
5680,9333,Active
5681,9568,Active
5686,4657,Active
5693,7705,Active
5696,5529,Active
5697,2852,Active
5700,8567,Active
5706,1485,Active
5711,7115,Active
5714,5954,Active
5716,9904,Active
5717,5797,Active
5720,8939,Active
5722,9319,Active
5724,6349,Active
5727,255,Active
5728,7972,Active
5729,6353,Active
5734,3174,Active
5736,9441,Active
5738,8564,Active
5740,950,Active
5742,2132,Active
5750,8616,Active
5755,7878,Active
5756,1578,Active
5757,2569,Active
5761,6026,Active
5762,1476,Active
5766,7854,Active
5767,2613,Active
5768,4487,Active
5770,176,Active
5772,981,Active
5775,9039,Active
5780,402,Active
5787,6124,Active
5791,9995,Active
5796,4387,Active
5800,4829,Active
5804,6350,Active
5807,9280,Active
5809,2149,Active
5810,1656,Active
5813,499,Active
5814,2452,Active
5815,830,Active
5816,8929,Active
5818,1932,Active
5821,608,Active
5823,3493,Active
5824,1822,Active
5832,1488,Active
5834,8997,Active
5835,1164,Active
5836,2540,Active
5842,8258,Active
5848,6789,Active
5850,7665,Active
5851,5837,Active
5853,7719,Active
5854,5335,Active
5855,420,Active
5860,6976,Active
5861,1997,Active
5862,7973,Active
5864,8781,Active
5865,2575,Active
5869,8789,Active
5870,4520,Active
5876,4220,Active
5879,8258,Active
5882,8837,Active
5883,8519,Active
5885,7755,Active
5887,9767,Active
5893,494,Active
5894,5797,Active
5895,386,Active
5896,5935,Active
5898,9995,Active
5900,4832,Active
5902,9757,Active
5905,2543,Active
5907,2821,Active
5910,3279,Active
5912,8122,Active
5913,5179,Active
5917,2184,Active
5923,4166,Active
5924,7697,Active
5928,9862,Active
5929,2369,Active
5931,3126,Active
5933,8214,Active
5939,1612,Active
5941,3108,Active
5944,7433,Active
5948,7304,Active
5953,4742,Active
5954,6497,Active
5956,4570,Active
5957,5500,Active
5960,3433,Active
5961,8244,Active
5963,761,Active
5964,7620,Active
5967,9365,Active
5969,8878,Active
5976,3052,Active
5977,1457,Active
5978,3167,Active
5980,1558,Active
5982,3493,Active
5983,3456,Active
5984,8665,Active
5985,7448,Active
5988,4452,Active
5990,1203,Active
5994,216,Active
5997,7043,Active
6002,4865,Active
6004,4829,Active
6006,6229,Active
6009,6662,Active
6010,2495,Active
6014,1060,Active
6015,2192,Active
6017,2887,Active
6018,7121,Active
6020,5445,Active
6021,4790,Active
6033,8965,Active
6034,5996,Active
6035,7660,Active
6036,3602,Active
6038,5917,Active
6039,8127,Active
6040,7933,Active
6041,1397,Active
6045,1367,Active
6051,7433,Active
6054,4052,Active
6060,8899,Active
6062,2420,Active
6063,9451,Active
6064,7732,Active
6065,9076,Active
6070,377,Active
6074,4166,Active
6075,2477,Active
6077,535,Active
6079,3877,Active
6082,7321,Active
6084,8630,Active
6085,4522,Active
6086,747,Active
6090,8309,Active
6092,5577,Active
6094,8959,Active
6096,9070,Active
6098,5857,Active
6101,3753,Active
6109,956,Active
6112,9193,Active
6115,1136,Active
6118,6457,Active
6119,3506,Active
6123,314,Active
6128,8357,Active
6129,2477,Active
6132,5745,Active
6134,104,Active
6137,6919,Active
6141,8010,Active
6142,110,Active
6143,1037,Active
6144,1258,Active
6147,990,Active
6148,2715,Active
6149,5817,Active
6151,5038,Active
6154,5493,Active
6157,9073,Active
6158,49,Active
6162,8779,Active
6164,2441,Active
6165,8541,Active
6166,5401,Active
6167,9966,Active
6170,9399,Active
6174,7922,Active
6175,1798,Active
6177,3015,Active
6181,8052,Active
6182,3028,Active
6184,1606,Active
6187,8105,Active
6193,3088,Active
6196,4370,Active
6197,7394,Active
6199,5621,Active
6201,485,Active
6202,8220,Active
6203,918,Active
6206,280,Active
6207,6492,Active
6208,9876,Active
6210,1280,Active
6214,9368,Active
6216,3991,Active
6217,9154,Active
6219,934,Active
6221,8878,Active
6223,8820,Active
6228,4618,Active
6229,9559,Active
6231,3163,Active
6233,3292,Active
6235,1988,Active
6240,9131,Active
6241,6721,Active
6242,1988,Active
6247,5313,Active
6252,4837,Active
6255,9220,Active
6256,123,Active
6260,9393,Active
6262,9107,Active
6263,4672,Active
6268,7719,Active
6269,1705,Active
6270,9531,Active
6275,2675,Active
6277,7276,Active
6278,6785,Active
6281,9142,Active
6283,4766,Active
6284,4608,Active
6286,2722,Active
6289,4311,Active
6292,9259,Active
6296,199,Active
6303,4734,Active
6304,9034,Active
6305,3586,Active
6306,3850,Active
6307,8977,Active
6310,9724,Active
6312,7083,Active
6325,5121,Active
6331,8267,Active
6333,2445,Active
6338,667,Active
6339,499,Active
6341,8383,Active
6346,1596,Active
6349,762,Active
6353,7864,Active
6354,6363,Active
6355,3665,Active
6358,2800,Active
6359,8424,Active
6360,9140,Active
6361,907,Active
6365,6762,Active
6367,9051,Active
6369,6558,Active
6372,5171,Active
6374,9076,Active
6375,1072,Active
6377,8933,Active
6380,2115,Active
6388,4857,Active
6390,7083,Active
6391,7086,Active
6392,9136,Active
6398,5075,Active
6404,907,Active
6408,3808,Active
6410,6528,Active
6411,1705,Active
6413,2511,Active
6414,6322,Active
6419,1478,Active
6421,3810,Active
6423,2858,Active
6424,9147,Active
6426,6823,Active
6427,4901,Active
6428,6035,Active
6431,342,Active
6432,4412,Active
6434,3576,Active
6436,1060,Active
6439,6389,Active
6440,4195,Active
6445,4853,Active
6449,988,Active
6453,7542,Active
6456,3425,Active
6457,9534,Active
6458,1059,Active
6459,831,Active
6461,7952,Active
6463,4787,Active
6466,6301,Active
6468,3837,Active
6470,7749,Active
6474,3678,Active
6482,1732,Active
6483,5238,Active
6486,104,Active
6487,8406,Active
6489,272,Active
6493,4668,Active
6495,8447,Active
6498,8127,Active
6500,6744,Active
6501,898,Active
6502,5257,Active
6504,6448,Active
6505,3575,Active
6507,4841,Active
6509,1114,Active
6516,2166,Active
6517,331,Active
6520,6928,Active
6523,1282,Active
6524,1164,Active
6528,4896,Active
6529,5845,Active
6530,2491,Active
6532,3440,Active
6535,4617,Active
6536,6668,Active
6537,2858,Active
6538,2347,Active
6540,7575,Active
6541,4849,Active
6542,4285,Active
6543,4813,Active
6552,2554,Active
6555,1856,Active
6557,8274,Active
6559,9266,Active
6560,4689,Active
6562,9406,Active
6567,7804,Active
6572,7404,Active
6573,3064,Active
6574,5938,Active
6577,7339,Active
6578,9103,Active
6580,9011,Active
6590,3903,Active
6594,7213,Active
6604,1104,Active
6608,988,Active
6609,9938,Active
6610,8208,Active
6611,4137,Active
6613,1743,Active
6615,6387,Active
6619,6441,Active
6620,3967,Active
6621,8665,Active
6630,1558,Active
6631,2318,Active
6632,8965,Active
6635,6306,Active
6637,7063,Active
6639,2781,Active
6640,5595,Active
6645,5211,Active
6647,7481,Active
6649,1737,Active
6651,2491,Active
6652,2528,Active
6653,1095,Active
6654,5797,Active
6655,8383,Active
6657,6707,Active
6658,726,Active
6662,186,Active
6663,6019,Active
6665,8806,Active
6667,7605,Active
6669,2234,Active
6673,733,Active
6678,7122,Active
6681,527,Active
6682,5706,Active
6685,295,Active
6690,5954,Active
6691,905,Active
6694,8807,Active
6696,8884,Active
6698,7345,Active
6702,5180,Active
6703,1769,Active
6704,4013,Active
6706,1276,Active
6708,8816,Active
6709,9673,Active
6715,7725,Active
6718,9717,Active
6720,6409,Active
6725,5223,Active
6727,1636,Active
6733,9051,Active
6735,3677,Active
6736,2094,Active
6738,5626,Active
6739,8519,Active
6741,3361,Active
6744,2773,Active
6750,9449,Active
6751,9525,Active
6757,4365,Active
6760,9097,Active
6766,275,Active
6767,6441,Active
6770,3612,Active
6771,9488,Active
6773,7276,Active
6774,4182,Active
6778,4618,Active
6779,8228,Active
6781,6036,Active
6782,1480,Active
6784,7063,Active
6785,5917,Active
6788,1325,Active
6789,6195,Active
6790,5986,Active
6794,9080,Active
6795,9753,Active
6803,969,Active
6804,3894,Active
6811,4012,Active
6813,9837,Active
6816,5271,Active
6819,3470,Active
6822,703,Active
6825,1044,Active
6830,1342,Active
6833,4268,Active
6835,2810,Active
6840,9876,Active
6846,697,Active
6850,1840,Active
6854,5456,Active
6856,4338,Active
6857,4222,Active
6860,6376,Active
6862,220,Active
6863,117,Active
6865,6932,Active
6866,813,Active
6869,5707,Active
6874,2290,Active
6875,1553,Active
6876,1349,Active
6877,7585,Active
6879,7667,Active
6880,8494,Active
6882,8651,Active
6883,6038,Active
6885,6526,Active
6886,5418,Active
6887,3379,Active
6896,3163,Active
6898,4747,Active
6900,4079,Active
6901,8604,Active
6902,6029,Active
6903,1997,Active
6912,5429,Active
6920,1015,Active
6922,341,Active
6925,8421,Active
6928,6773,Active
6934,2703,Active
6938,9048,Active
6942,3400,Active
6943,2061,Active
6945,2814,Active
6947,6295,Active
6950,9495,Active
6954,939,Active
6955,7995,Active
6958,4463,Active
6959,5405,Active
6964,5971,Active
6976,1228,Active
6980,9486,Active
6982,6726,Active
6988,1222,Active
6990,1404,Active
6991,8472,Active
6992,9158,Active
6995,8232,Active
6996,9432,Active
6997,2626,Active
7001,767,Active
7003,4721,Active
7005,8244,Active
7006,7815,Active
7011,7593,Active
7013,117,Active
7014,3805,Active
7018,5280,Active
7023,9785,Active
7024,85,Active
7027,4936,Active
7029,1203,Active
7031,6538,Active
7033,3512,Active
7034,5294,Active
7038,3305,Active
7040,9915,Active
7041,962,Active
7042,4367,Active
7043,6446,Active
7044,5908,Active
7049,2290,Active
7050,4570,Active
7053,1486,Active
7055,6560,Active
7056,392,Active
7060,2261,Active
7062,3538,Active
7064,7250,Active
7068,4484,Active
7071,3370,Active
7072,6618,Active
7075,1726,Active
7080,6808,Active
7083,3890,Active
7086,3674,Active
7090,9174,Active
7091,4903,Active
7093,2094,Active
7096,1150,Active
7097,3366,Active
7100,1534,Active
7101,5136,Active
7102,9741,Active
7104,6353,Active
7106,3626,Active
7111,4905,Active
7112,2511,Active
7114,4330,Active
7117,3973,Active
7118,2536,Active
7120,7210,Active
7121,1093,Active
7125,701,Active
7127,5566,Active
7135,1614,Active
7139,7965,Active
7140,4941,Active
7142,6939,Active
7144,1529,Active
7145,342,Active
7152,366,Active
7153,1070,Active
7154,6369,Active
7158,805,Active
7160,4582,Active
7161,7270,Active
7163,2249,Active
7164,2192,Active
7166,144,Active
7167,9215,Active
7169,2149,Active
7173,608,Active
7175,5238,Active
7180,4447,Active
7186,8564,Active
7187,135,Active
7190,2974,Active
7192,894,Active
7193,4495,Active
7196,3156,Active
7197,5942,Active
7198,8965,Active
7201,4355,Active
7202,9088,Active
7205,8184,Active
7206,3060,Active
7207,1633,Active
7212,8201,Active
7213,4312,Active
7215,7925,Active
7217,1203,Active
7218,6902,Active
7222,8010,Active
7226,4962,Active
7230,9461,Active
7233,9148,Active
7235,3614,Active
7236,1146,Active
7239,8727,Active
7243,255,Active
7247,7171,Active
7249,9115,Active
7250,7865,Active
7254,9767,Active
7256,1785,Active
7258,8721,Active
7260,2963,Active
7267,4330,Active
7271,5880,Active
7274,3649,Active
7275,9105,Active
7278,6968,Active
7281,3771,Active
7287,7960,Active
7294,1239,Active
7295,1317,Active
7297,6907,Active
7302,2846,Active
7304,2751,Active
7306,304,Active
7313,737,Active
7316,2585,Active
7317,4513,Active
7320,9180,Active
7321,4228,Active
7323,3290,Active
7324,1070,Active
7327,9715,Active
7328,9794,Active
7330,9915,Active
7333,5313,Active
7334,6380,Active
7335,5679,Active
7337,4551,Active
7342,1209,Active
7344,6922,Active
7345,4364,Active
7347,1808,Active
7348,8242,Active
7351,4439,Active
7352,1226,Active
7353,218,Active
7356,7453,Active
7357,5510,Active
7358,9926,Active
7361,3167,Active
7367,7215,Active
7369,9208,Active
7370,6186,Active
7372,5129,Active
7374,1962,Active
7377,7127,Active
7378,7880,Active
7379,104,Active
7386,7002,Active
7388,2308,Active
7389,3509,Active
7390,3759,Active
7394,4555,Active
7396,4158,Active
7398,60,Active
7406,5433,Active
7410,9654,Active
7413,2361,Active
7418,1485,Active
7419,4057,Active
7420,6447,Active
7421,7338,Active
7422,9964,Active
7426,5252,Active
7427,2563,Active
7429,1992,Active
7430,962,Active
7431,8251,Active
7432,3399,Active
7438,5894,Active
7440,5664,Active
7441,8103,Active
7443,5019,Active
7445,7152,Active
7446,6069,Active
7447,8414,Active
7448,767,Active
7451,6448,Active
7452,5626,Active
7453,5075,Active
7455,5317,Active
7458,6045,Active
7462,6707,Active
7466,8363,Active
7467,1246,Active
7470,5592,Active
7477,2888,Active
7478,8519,Active
7479,7271,Active
7484,1656,Active
