ACCIDENT_ID,POLICYHOLDER_ID,VEHICLE_ID,ACCIDENT_TYPE,ACCIDENT_DATE,ESTIMATED_COST,ACTUAL_REPAIR_COST,AT_FAULT,DUI
498,352,4567,4,2022-07-25,3596,4265,TRUE,FALSE
499,2462,8018,3,2022-12-24,1813,2442,TRUE,TRUE
500,9020,6680,3,2023-06-08,5660,8780,TRUE,FALSE
501,3747,9354,3,2023-01-26,5321,8490,TRUE,FALSE
502,4074,1605,6,2022-07-07,1937,2234,TRUE,FALSE
503,8969,1357,1,2021-02-23,3386,4236,TRUE,TRUE
504,2403,4475,6,2022-10-09,582,740,TRUE,FALSE
505,7589,3497,1,2023-08-03,3665,3999,TRUE,FALSE
506,8894,357,7,2022-11-30,9060,10129,TRUE,FALSE
507,1954,3117,1,2022-08-26,4769,6803,FALSE,FALSE
508,8837,9474,7,2019-10-18,2292,2498,FALSE,FALSE
509,522,6041,3,2022-12-03,1374,2198,FALSE,FALSE
510,2449,9014,4,2020-12-14,3513,4312,TRUE,FALSE
511,4606,4793,1,2019-02-07,1945,3057,TRUE,FALSE
512,8496,3602,5,2019-11-28,921,1381,FALSE,FALSE
513,1166,7255,4,2020-02-15,2163,2655,TRUE,FALSE
514,5687,7478,1,2020-05-31,1340,1433,TRUE,TRUE
515,9149,6743,2,2019-09-17,1017,1082,TRUE,FALSE
516,4032,9172,2,2021-03-18,1017,1339,FALSE,TRUE
517,6565,8558,5,2019-07-12,1527,2028,TRUE,FALSE
518,3242,4298,5,2023-02-22,3579,5051,TRUE,FALSE
519,2705,7746,3,2020-08-01,3417,4618,TRUE,FALSE
520,5721,3056,7,2019-09-05,867,918,FALSE,FALSE
521,4860,8721,3,2019-04-22,4088,5796,FALSE,FALSE
522,1898,9152,1,2020-11-20,3647,5183,TRUE,FALSE
523,8736,6694,2,2019-03-03,422,535,FALSE,FALSE
524,6238,4950,1,2019-06-09,3140,4068,TRUE,FALSE
525,2659,3425,2,2022-02-28,1374,2099,FALSE,FALSE
527,2286,7443,2,2022-01-16,4584,6141,TRUE,FALSE
530,5396,9490,7,2022-03-10,4786,6009,TRUE,FALSE
531,9498,5696,5,2020-02-09,2627,3885,TRUE,FALSE
532,9671,81,2,2019-05-18,2067,3045,TRUE,TRUE
533,8296,1567,1,2022-01-27,134,162,TRUE,FALSE
534,5583,7619,2,2022-06-04,2378,2963,TRUE,FALSE
535,6663,5081,1,2023-04-29,1252,1572,FALSE,FALSE
537,9897,9652,2,2022-02-01,9379,11243,TRUE,TRUE
538,412,1838,7,2022-09-19,5386,6453,FALSE,FALSE
539,4890,6795,6,2023-08-15,1160,1806,TRUE,FALSE
540,2802,3491,3,2023-08-16,4049,6048,TRUE,TRUE
541,8868,2301,7,2019-03-26,8508,12779,FALSE,FALSE
542,2162,7220,2,2021-05-11,2985,4173,TRUE,FALSE
543,4811,6166,2,2023-02-21,307,461,FALSE,TRUE
545,8921,8632,2,2022-11-04,5277,6966,FALSE,FALSE
546,3693,8679,3,2022-03-29,7572,8819,FALSE,FALSE
547,3679,2254,1,2019-06-07,5698,8872,FALSE,FALSE
548,1362,6855,7,2023-06-13,980,1250,TRUE,FALSE
550,1848,8063,5,2022-02-23,6625,7901,TRUE,FALSE
551,1369,8576,1,2023-03-03,9646,11870,TRUE,FALSE
552,5153,8963,3,2019-07-04,4697,6476,FALSE,TRUE
553,346,4888,5,2023-08-05,2841,2992,FALSE,TRUE
554,1599,9615,6,2019-12-15,8104,10286,TRUE,FALSE
556,112,8489,2,2020-11-22,3920,6248,FALSE,TRUE
557,5845,4349,4,2021-08-07,5922,7973,TRUE,FALSE
558,5858,7918,3,2021-06-04,9693,10601,TRUE,FALSE
559,7574,289,1,2023-07-01,7963,9482,FALSE,FALSE
560,6012,8560,7,2020-08-27,4599,4940,FALSE,FALSE
561,9888,3097,2,2023-02-15,4262,6521,FALSE,FALSE
563,1369,4154,6,2019-05-02,6646,10536,FALSE,TRUE
564,9475,5971,5,2019-02-27,1532,1845,FALSE,FALSE
565,4352,2802,4,2022-06-08,702,828,FALSE,FALSE
567,2964,6971,5,2023-01-16,4328,5521,TRUE,FALSE
568,7897,3452,4,2020-03-02,3627,5430,TRUE,FALSE
569,4446,554,2,2019-01-14,4634,5943,TRUE,TRUE
571,6163,2352,5,2022-01-27,2917,3200,FALSE,FALSE
572,8122,8576,7,2023-04-16,3521,3814,TRUE,FALSE
573,617,1173,1,2023-05-17,9058,9995,FALSE,FALSE
574,6039,4104,5,2022-04-06,9755,14756,FALSE,TRUE
576,9795,3959,7,2023-06-24,2881,4363,FALSE,FALSE
577,1122,1283,5,2019-10-16,7766,9649,TRUE,TRUE
578,1024,6598,7,2022-11-08,5459,8265,TRUE,TRUE
580,697,6745,5,2020-01-19,473,678,FALSE,FALSE
582,6476,1884,7,2021-06-21,4240,5815,TRUE,FALSE
583,6259,3301,6,2022-07-05,8246,12593,TRUE,FALSE
584,3585,9878,7,2023-04-11,6533,8214,TRUE,FALSE
586,8263,5376,2,2023-06-01,1728,2121,FALSE,FALSE
587,3890,9356,1,2019-03-11,6304,7762,TRUE,FALSE
588,1995,4087,4,2020-05-14,5733,8594,FALSE,TRUE
589,982,5817,2,2021-03-01,641,946,TRUE,FALSE
590,6454,7076,1,2023-05-31,8460,11391,FALSE,FALSE
591,4025,8255,6,2020-10-27,4909,7592,TRUE,FALSE
593,2074,7517,4,2023-10-26,9512,12219,FALSE,TRUE
594,5160,409,6,2022-04-29,7921,9104,FALSE,FALSE
595,9114,4109,6,2023-07-07,5005,6019,FALSE,TRUE
596,2186,6437,7,2019-12-15,2092,3162,FALSE,FALSE
597,4718,6808,3,2022-08-26,4803,6490,FALSE,TRUE
598,7075,6288,1,2023-05-01,1762,2097,FALSE,FALSE
599,824,7961,6,2019-01-30,1095,1214,TRUE,FALSE
601,5125,4295,4,2023-05-07,8643,9861,FALSE,TRUE
602,1404,8996,1,2019-04-25,5366,5932,FALSE,FALSE
603,4304,1440,5,2019-01-07,2980,4584,TRUE,FALSE
604,3030,29,4,2019-03-28,3902,5160,TRUE,FALSE
605,7434,6734,7,2023-01-22,2148,2939,FALSE,TRUE
608,5098,9926,2,2020-07-14,5144,6512,FALSE,FALSE
611,5336,2576,2,2022-10-11,178,204,TRUE,FALSE
612,9009,8143,7,2021-08-30,3481,4579,TRUE,FALSE
615,9295,5434,4,2022-05-05,2891,4580,TRUE,FALSE
618,5734,8563,4,2019-09-13,9772,13371,TRUE,FALSE
619,4558,7398,6,2023-03-19,7815,9532,TRUE,FALSE
621,920,5032,5,2023-10-07,9749,14827,FALSE,FALSE
622,1158,6580,7,2021-01-18,6939,8356,FALSE,FALSE
624,5273,4872,1,2022-09-11,1728,2218,TRUE,FALSE
625,89,1148,7,2022-08-05,6900,9868,TRUE,FALSE
627,6414,907,1,2022-02-21,2715,3697,TRUE,FALSE
628,5488,8621,7,2023-01-14,131,148,FALSE,FALSE
629,7961,4555,3,2019-05-09,1562,2238,TRUE,FALSE
630,8582,8823,7,2022-08-25,4568,5905,TRUE,FALSE
631,4589,6322,7,2019-10-16,2419,3587,FALSE,FALSE
632,3586,6581,2,2022-02-04,6541,7707,TRUE,FALSE
633,6358,7432,2,2022-01-30,7702,8111,TRUE,FALSE
634,2815,591,1,2020-08-24,8915,11813,TRUE,TRUE
635,762,2140,1,2020-08-19,9752,11528,TRUE,TRUE
637,1713,8541,5,2019-11-14,7787,10594,FALSE,TRUE
638,6952,8574,3,2019-07-20,6423,9151,FALSE,FALSE
639,3599,8079,7,2023-01-04,3264,3793,TRUE,FALSE
640,619,1788,5,2023-10-23,3544,4168,TRUE,FALSE
641,9750,3580,7,2021-05-04,319,371,FALSE,TRUE
642,8251,350,6,2020-03-12,5599,7278,FALSE,FALSE
643,7238,4379,5,2019-03-07,1013,1527,FALSE,FALSE
644,371,1490,2,2022-10-01,1594,1777,TRUE,FALSE
645,1142,1386,6,2019-10-15,6510,7453,FALSE,FALSE
647,4977,2631,2,2020-03-21,6513,8138,FALSE,FALSE
648,567,9151,5,2023-02-06,1947,2186,FALSE,TRUE
649,6686,8760,5,2020-05-04,6885,7577,TRUE,FALSE
650,6410,4678,5,2020-06-22,4906,6991,FALSE,FALSE
651,7516,195,1,2020-09-20,914,1220,TRUE,TRUE
652,9414,1416,3,2019-09-25,8051,12871,TRUE,TRUE
653,1339,6268,2,2022-08-09,919,1314,TRUE,FALSE
654,3991,4732,3,2020-03-14,4340,4733,FALSE,FALSE
655,9642,4530,5,2022-03-24,3238,4606,TRUE,FALSE
656,3492,2552,5,2023-05-16,205,268,TRUE,FALSE
659,87,8652,2,2022-07-30,9026,13914,TRUE,FALSE
660,8993,7072,7,2019-10-16,4720,4999,TRUE,FALSE
664,8047,8971,7,2023-08-31,7467,9845,FALSE,FALSE
665,4148,1646,2,2019-02-16,4657,7327,TRUE,FALSE
666,5976,3035,5,2023-04-20,5083,5495,TRUE,FALSE
667,9434,6655,7,2021-05-19,6423,9507,TRUE,TRUE
668,11,7568,2,2019-09-26,6562,9948,TRUE,TRUE
669,706,8823,6,2020-01-31,6795,7385,TRUE,FALSE
670,5567,8827,2,2019-01-31,6038,9027,TRUE,FALSE
671,8213,7735,3,2021-01-26,6292,7808,TRUE,FALSE
672,4169,2342,7,2020-08-20,8178,11557,TRUE,FALSE
674,4332,7692,4,2023-05-19,6838,10333,TRUE,TRUE
675,7486,7533,6,2022-10-27,2318,3310,FALSE,FALSE
677,8981,9583,1,2020-02-06,5317,6988,TRUE,FALSE
678,712,2599,3,2023-06-07,5154,5839,TRUE,FALSE
679,8162,683,1,2022-03-07,3604,5189,TRUE,FALSE
680,419,8485,6,2023-02-02,9737,14877,FALSE,TRUE
682,4985,8419,2,2020-01-28,1056,1399,TRUE,FALSE
684,8658,1557,3,2020-11-08,6280,7439,TRUE,FALSE
685,7251,2128,6,2022-01-08,1814,2702,FALSE,FALSE
686,3677,3579,3,2021-05-02,4848,6683,TRUE,FALSE
687,5786,2463,2,2020-10-05,4667,6302,TRUE,TRUE
689,6050,1694,2,2023-05-03,7401,9020,FALSE,FALSE
690,771,1665,5,2020-10-04,208,323,FALSE,FALSE
691,3108,8349,1,2021-06-09,5948,9452,TRUE,FALSE
692,951,2202,2,2023-07-10,3699,4344,TRUE,FALSE
693,7557,4095,1,2022-08-21,5028,7829,FALSE,FALSE
694,9028,3418,1,2023-01-05,2863,3295,TRUE,FALSE
695,6809,4965,7,2021-03-22,8165,11735,TRUE,FALSE
696,7419,2943,2,2022-01-13,5713,7837,FALSE,FALSE
697,2128,5237,3,2019-03-24,4189,4879,TRUE,FALSE
698,2121,7873,7,2023-07-25,7195,8704,FALSE,TRUE
699,1107,3967,7,2022-10-31,3810,5120,TRUE,FALSE
701,9402,6758,6,2023-06-22,4938,6940,FALSE,FALSE
702,1642,8760,3,2020-09-06,2021,2325,TRUE,FALSE
703,6202,7118,5,2022-02-09,8672,12629,FALSE,TRUE
704,7171,9931,5,2019-11-16,9237,14427,FALSE,FALSE
706,3381,651,6,2022-05-16,6589,7234,FALSE,FALSE
707,7355,2119,6,2022-11-02,7591,11042,TRUE,FALSE
711,4300,6641,1,2019-08-27,9973,14811,FALSE,FALSE
712,7844,6937,2,2022-10-23,2226,2413,FALSE,FALSE
713,4815,378,4,2021-10-29,5755,6741,FALSE,FALSE
714,1368,9148,4,2022-08-05,971,1539,FALSE,FALSE
717,9039,6057,5,2019-09-11,3634,5462,FALSE,FALSE
718,3446,5619,4,2019-12-22,6897,8096,TRUE,TRUE
720,6734,4272,5,2019-11-12,2309,3655,TRUE,TRUE
721,405,2761,3,2019-06-22,2616,4140,FALSE,TRUE
723,4756,8320,1,2019-08-23,7947,9664,TRUE,FALSE
724,3209,1241,6,2022-04-29,6158,7280,FALSE,FALSE
725,6742,68,6,2023-01-01,4424,6209,TRUE,FALSE
726,1480,3718,4,2023-06-27,7123,8898,TRUE,FALSE
729,2743,4683,7,2023-10-21,3867,4426,TRUE,FALSE
730,4622,4508,6,2022-01-12,6239,6674,FALSE,FALSE
731,349,2650,7,2022-05-17,784,1039,TRUE,FALSE
733,5240,4344,3,2023-07-10,1164,1234,TRUE,FALSE
734,1185,8067,2,2022-10-12,9379,10683,TRUE,FALSE
735,1464,5607,7,2023-03-17,6941,10296,TRUE,FALSE
736,1092,7672,7,2021-07-22,3673,5549,TRUE,FALSE
737,4825,6761,2,2022-04-06,1295,1366,TRUE,FALSE
738,6964,9258,2,2019-05-15,927,1236,TRUE,FALSE
739,8247,4501,1,2020-04-04,9631,11972,TRUE,FALSE
740,2152,5037,6,2022-05-17,4318,5785,TRUE,FALSE
742,3880,5336,3,2019-03-15,2223,3180,TRUE,TRUE
745,53,7149,7,2022-11-05,7301,11020,TRUE,TRUE
746,3169,1909,1,2023-09-21,5382,8182,TRUE,TRUE
748,5674,3868,4,2019-04-14,6648,7991,TRUE,FALSE
749,3788,5778,1,2023-01-06,944,1287,TRUE,FALSE
750,7990,9710,6,2019-03-18,5978,7741,TRUE,TRUE
751,3220,7565,4,2023-06-27,4035,6277,TRUE,FALSE
752,2407,5679,6,2022-11-22,6640,7089,TRUE,FALSE
753,1295,8916,1,2023-03-05,5967,7875,TRUE,FALSE
754,7679,5005,6,2022-01-16,8929,11864,FALSE,FALSE
755,2945,6054,7,2020-03-20,8807,9595,TRUE,TRUE
756,7593,9367,2,2022-04-29,5435,7116,FALSE,FALSE
757,8783,2482,2,2020-09-04,7174,9497,TRUE,TRUE
758,2291,6241,3,2020-08-09,3214,4634,TRUE,TRUE
759,4773,5522,1,2023-01-10,6662,9157,TRUE,TRUE
761,2386,5294,1,2022-09-16,3330,3570,TRUE,FALSE
762,6280,9603,2,2023-02-26,7457,8429,FALSE,FALSE
763,8331,5024,7,2023-09-17,3794,5908,TRUE,TRUE
764,6523,6998,4,2022-12-07,7754,9350,FALSE,FALSE
765,3591,3019,3,2022-03-29,6187,9595,TRUE,TRUE
766,9101,3672,7,2022-09-04,7565,8203,TRUE,TRUE
768,5324,6457,3,2023-03-14,4862,7536,TRUE,FALSE
280,8550,1850,4,2020-01-23,6487,8580,FALSE,FALSE
291,1687,7638,7,2020-12-12,5817,6804,TRUE,FALSE
327,2604,4669,5,2020-06-16,6410,9509,TRUE,FALSE
348,4463,2781,7,2019-10-23,7608,10244,FALSE,FALSE
361,6609,4759,5,2020-09-11,7896,10042,TRUE,FALSE
363,4618,7377,7,2019-10-30,490,558,TRUE,FALSE
390,8115,9232,7,2019-01-21,2986,3222,TRUE,FALSE
405,1659,7230,3,2020-03-10,3880,6154,FALSE,FALSE
421,799,8190,7,2020-08-07,865,954,TRUE,TRUE
460,3405,2513,7,2020-06-05,4663,5975,FALSE,FALSE
528,545,5384,2,2019-01-16,9006,11880,FALSE,FALSE
581,6661,3818,7,2020-09-06,6974,11079,TRUE,TRUE
592,1632,5872,6,2020-02-20,2857,3482,FALSE,FALSE
607,9147,6414,1,2019-12-12,6701,10419,FALSE,FALSE
610,3753,1840,3,2020-03-09,4084,5142,TRUE,TRUE
616,5938,6636,2,2022-05-15,3446,4790,TRUE,FALSE
657,2045,7722,5,2020-04-21,6460,7533,TRUE,FALSE
661,6179,7765,1,2022-06-09,6370,8871,FALSE,TRUE
663,2522,282,1,2020-11-05,4867,5139,TRUE,FALSE
673,4618,6035,2,2020-12-22,9407,14410,FALSE,FALSE
700,1426,8588,1,2020-07-02,6123,8031,TRUE,FALSE
743,7051,6191,4,2020-08-27,5264,7620,TRUE,FALSE
767,1566,8667,5,2020-11-06,9405,14585,TRUE,FALSE
271,227,683,6,2019-06-25,9765,12020,TRUE,FALSE
272,2059,5180,6,2022-06-06,6711,10128,TRUE,FALSE
364,741,5215,3,2019-01-15,3409,3704,TRUE,FALSE
406,2214,4332,2,2022-03-15,9457,10059,FALSE,FALSE
444,1755,3548,7,2022-01-23,9252,14226,TRUE,FALSE
457,7630,2420,1,2022-07-13,2107,2283,TRUE,FALSE
469,7379,9731,5,2023-07-10,942,1197,FALSE,FALSE
492,6801,967,1,2022-01-11,4239,4556,TRUE,FALSE
579,7790,70,2,2021-11-16,4426,7080,FALSE,TRUE
662,7775,1322,7,2019-07-20,2699,3703,TRUE,TRUE
681,8882,6835,1,2022-12-23,511,596,TRUE,FALSE
294,6951,1678,4,2020-11-11,4527,6100,TRUE,FALSE
328,9785,1361,1,2020-04-16,8333,10200,FALSE,FALSE
329,5592,5973,3,2019-03-28,927,1410,TRUE,TRUE
467,2329,7733,2,2019-09-17,390,617,TRUE,FALSE
555,9438,7244,1,2021-09-08,6041,9402,TRUE,FALSE
570,3397,5503,7,2020-10-18,6402,9268,TRUE,FALSE
613,2118,512,6,2020-07-25,8719,10325,TRUE,FALSE
620,7733,8083,1,2020-09-07,1774,2561,TRUE,FALSE
646,8368,6170,7,2020-04-15,9467,11995,TRUE,FALSE
658,3015,3793,1,2020-04-01,596,905,TRUE,FALSE
676,9727,6532,3,2020-02-09,3668,5233,TRUE,FALSE
709,5235,126,7,2019-08-06,3842,5075,FALSE,TRUE
322,4305,5171,4,2021-12-03,280,447,TRUE,FALSE
339,8576,792,2,2021-11-28,4141,4375,FALSE,FALSE
341,8806,7088,3,2021-12-03,6385,10080,FALSE,FALSE
450,1041,8442,2,2021-12-18,1567,1939,TRUE,FALSE
459,6577,2241,5,2021-11-10,8326,12866,FALSE,FALSE
465,1642,117,4,2021-11-13,2816,3346,FALSE,TRUE
487,7973,8565,6,2021-11-23,4851,6690,TRUE,FALSE
600,4924,7237,3,2021-10-31,7265,9499,TRUE,FALSE
606,3860,3181,2,2021-11-17,1494,1637,TRUE,FALSE
688,6576,7908,5,2021-12-12,3847,5040,FALSE,FALSE
727,8846,8332,1,2021-12-08,578,887,TRUE,FALSE
732,8680,7769,7,2021-12-03,1084,1263,TRUE,FALSE
357,3106,9772,4,2021-09-02,8533,12051,FALSE,TRUE
566,9033,8747,2,2021-11-25,9505,13088,FALSE,FALSE
744,2105,7945,4,2021-02-17,6349,6974,TRUE,TRUE
279,2944,7148,4,2021-04-04,7584,11857,FALSE,FALSE
614,1337,582,6,2021-12-15,4668,5491,FALSE,FALSE
296,1578,6630,4,2021-09-30,4274,4820,FALSE,FALSE
710,7215,2307,4,2021-06-16,9056,10392,TRUE,FALSE
266,4248,2633,6,2021-11-24,583,891,TRUE,FALSE
277,46,2553,7,2021-03-17,3453,5348,TRUE,TRUE
446,5534,5909,6,2021-04-14,876,1132,TRUE,FALSE
497,3713,7430,5,2021-11-13,6503,8870,TRUE,TRUE
284,3801,3102,7,2021-06-15,1523,2098,TRUE,FALSE
407,5070,4515,6,2021-03-15,2210,2471,TRUE,TRUE
549,2515,6486,6,2021-01-17,9505,10004,TRUE,TRUE
325,8966,1311,2,2019-10-31,4414,6625,FALSE,TRUE
447,3927,5723,5,2019-05-12,4645,5113,FALSE,TRUE
471,1002,5354,5,2019-07-25,7348,9868,TRUE,FALSE
526,7319,4567,5,2019-02-03,2249,2659,FALSE,FALSE
536,3270,3535,1,2019-12-17,7723,9940,TRUE,TRUE
609,6672,7389,6,2019-03-11,4725,5667,FALSE,FALSE
747,7827,3346,6,2019-02-09,3317,4877,TRUE,FALSE
708,6757,3234,5,2019-01-23,1434,1872,TRUE,FALSE
760,8780,941,1,2019-05-13,7960,10985,TRUE,FALSE
424,3008,2714,2,2019-04-01,3812,4270,FALSE,TRUE
387,9003,6877,2,2019-03-01,3424,4481,FALSE,FALSE
529,7566,3223,1,2019-07-15,1448,2076,FALSE,FALSE
351,5649,7044,2,2022-08-12,3982,5442,TRUE,FALSE
381,9878,5659,5,2022-05-17,8319,9833,TRUE,FALSE
404,552,8260,4,2022-12-09,654,782,TRUE,FALSE
477,9179,8952,6,2022-12-16,8254,9112,FALSE,FALSE
494,2613,9711,5,2022-04-16,6975,9201,FALSE,FALSE
562,3821,8581,3,2022-07-04,6140,9096,TRUE,TRUE
626,9187,7806,2,2022-01-10,9994,12868,TRUE,FALSE
715,22,9587,3,2022-02-23,9374,12302,TRUE,TRUE
728,3275,87,3,2022-11-16,6334,7861,TRUE,FALSE
332,4429,6901,1,2022-04-16,9869,15352,TRUE,FALSE
426,8581,5882,6,2022-03-08,5189,6466,TRUE,FALSE
257,540,6446,1,2022-12-07,3420,4379,FALSE,FALSE
337,1905,2912,6,2022-11-19,7019,9909,TRUE,FALSE
401,4220,4846,1,2023-10-28,2357,3129,TRUE,TRUE
440,2787,942,2,2023-02-16,9617,12278,TRUE,TRUE
585,715,3924,6,2023-03-23,3411,5022,FALSE,TRUE
617,8782,275,5,2023-10-07,4376,6208,TRUE,FALSE
623,8761,9753,2,2023-05-27,5722,7315,FALSE,FALSE
267,6592,9153,5,2023-04-17,3525,4340,FALSE,TRUE
345,39,6050,7,2023-06-02,4197,5608,FALSE,FALSE
575,6223,8259,6,2023-10-05,9254,11846,TRUE,FALSE
544,721,9692,4,2023-03-30,6404,7095,TRUE,FALSE
262,1696,7998,2,2022-08-12,4204,5820,TRUE,FALSE
376,8538,7518,2,2022-05-22,6323,8914,TRUE,FALSE
722,1511,4721,3,2022-06-04,3320,5137,TRUE,FALSE
741,5939,4455,1,2022-08-08,5402,6908,FALSE,FALSE
683,9725,8115,6,2019-07-22,9607,12306,TRUE,FALSE
366,2124,4228,4,2019-03-02,8936,9493,TRUE,FALSE
371,5556,3675,7,2019-10-31,7552,11134,FALSE,FALSE
320,6881,1995,6,2019-01-13,4856,6713,TRUE,FALSE
399,942,6241,3,2019-01-25,3306,4478,FALSE,FALSE
425,6172,5460,4,2019-04-03,4375,4801,TRUE,FALSE
474,5038,6336,1,2019-09-11,2362,2724,TRUE,FALSE
716,2764,581,4,2019-05-20,7848,11824,FALSE,FALSE
350,4463,2907,4,2019-10-25,3043,3249,FALSE,FALSE
309,4272,4734,5,2020-06-03,2707,3910,FALSE,FALSE
456,6877,5380,4,2020-09-02,4766,6083,FALSE,FALSE
458,9673,9113,7,2020-06-04,357,565,TRUE,FALSE
263,2481,6146,3,2020-11-09,4414,6512,FALSE,FALSE
321,1809,3867,4,2020-12-06,8165,10986,FALSE,FALSE
419,3697,7893,5,2020-12-19,5451,7625,FALSE,FALSE
436,8558,4823,7,2020-01-17,7111,10631,TRUE,FALSE
393,8272,9617,6,2020-04-12,4874,6576,FALSE,FALSE
705,5956,4978,4,2020-05-27,2133,3002,TRUE,FALSE
313,4504,8838,3,2020-04-11,9321,14232,TRUE,FALSE
636,2893,4031,7,2020-03-15,6071,8185,FALSE,FALSE
454,7695,1333,7,2023-10-27,6287,9565,TRUE,FALSE
719,1017,9197,4,2023-01-05,2357,3724,TRUE,FALSE
769,9186,5689,4,2023-10-17,7483,11742,TRUE,FALSE
770,525,1499,2,2019-06-08,149,189,FALSE,FALSE
772,5057,4474,3,2019-03-16,1859,2733,FALSE,FALSE
774,5760,136,2,2019-02-06,3266,4495,FALSE,TRUE
775,3045,7133,3,2021-03-05,699,1080,TRUE,FALSE
776,6623,7961,1,2019-03-04,7704,8251,TRUE,FALSE
777,4499,9866,5,2019-01-14,2949,4077,FALSE,FALSE
779,1033,1773,6,2022-05-05,7222,8576,TRUE,FALSE
780,3319,4226,6,2022-11-12,3275,4653,FALSE,FALSE
782,1386,7753,6,2022-12-14,2730,3170,TRUE,FALSE
783,6359,2379,4,2019-08-30,1951,2534,FALSE,FALSE
784,4011,2849,2,2021-11-08,1824,2127,FALSE,TRUE
785,3135,9855,1,2022-10-21,978,1248,TRUE,FALSE
786,4020,9969,6,2022-06-11,7484,8946,TRUE,FALSE
787,295,3152,4,2021-05-04,1126,1445,TRUE,TRUE
788,5185,8922,5,2022-11-17,187,294,FALSE,FALSE
789,5432,7643,4,2019-07-22,7110,10192,FALSE,FALSE
791,3936,3937,5,2019-12-05,6914,10125,FALSE,FALSE
792,8303,2440,6,2020-05-27,4253,4507,TRUE,TRUE
794,1909,5680,7,2019-10-03,1738,2526,FALSE,FALSE
795,7670,7655,6,2021-04-01,2529,3128,FALSE,FALSE
796,4482,3810,7,2022-10-19,6266,8346,FALSE,FALSE
797,3438,4843,7,2023-01-12,9620,15095,FALSE,FALSE
798,1639,3722,2,2023-02-27,7130,9555,FALSE,FALSE
800,6016,6592,1,2022-10-07,4780,6592,TRUE,FALSE
801,9907,7418,7,2022-12-31,9655,13767,TRUE,FALSE
802,6381,6429,2,2019-03-08,8703,12280,FALSE,FALSE
805,9955,3803,1,2022-02-28,4791,6163,TRUE,FALSE
806,7563,2634,6,2022-03-12,5555,7103,TRUE,TRUE
811,6725,160,4,2023-09-06,8260,12944,FALSE,FALSE
812,8090,105,2,2022-07-23,4214,6597,FALSE,FALSE
813,8218,3930,3,2022-10-21,395,543,TRUE,FALSE
814,7520,8737,5,2020-08-16,5926,6752,TRUE,TRUE
815,6143,7991,3,2022-08-04,2521,3199,TRUE,TRUE
816,1812,5065,7,2019-01-08,5387,6646,TRUE,FALSE
817,9626,6861,1,2020-11-17,8665,10677,FALSE,TRUE
818,8725,8624,1,2019-11-19,342,451,TRUE,FALSE
820,1643,8206,4,2022-05-01,4422,5325,TRUE,FALSE
822,8868,8068,4,2019-01-14,8544,11732,FALSE,FALSE
823,4812,7837,7,2022-12-19,2355,2480,FALSE,FALSE
824,9036,3953,5,2019-08-21,7352,11616,TRUE,FALSE
825,5057,5424,2,2020-09-18,9700,14758,FALSE,FALSE
827,6193,4835,4,2020-06-02,1818,2159,FALSE,FALSE
832,7364,3310,3,2022-07-20,4722,5881,TRUE,FALSE
833,6369,4916,6,2023-01-05,3602,5425,TRUE,FALSE
835,1714,2711,2,2023-07-03,518,613,TRUE,FALSE
837,5203,3411,1,2023-01-12,1126,1523,TRUE,FALSE
838,1423,4677,3,2019-01-03,7026,10981,FALSE,FALSE
839,400,4501,1,2021-04-25,8270,9312,TRUE,FALSE
840,6844,8123,6,2021-01-08,4513,6221,FALSE,FALSE
841,7448,4575,2,2022-01-26,2778,3504,FALSE,FALSE
842,5205,9431,4,2022-07-22,7549,8972,FALSE,FALSE
844,5670,2890,4,2022-07-24,201,244,TRUE,FALSE
845,2883,9319,4,2019-06-27,386,555,TRUE,FALSE
846,2800,7738,2,2021-03-06,5771,8597,TRUE,FALSE
847,1909,1218,1,2022-01-18,6539,8497,TRUE,FALSE
848,2227,4693,4,2023-10-27,9721,14924,FALSE,FALSE
849,6644,2486,2,2022-11-09,8146,10509,TRUE,FALSE
851,1012,7796,2,2022-10-06,6527,8532,FALSE,FALSE
852,2625,3493,5,2022-05-09,5558,7569,FALSE,FALSE
853,5384,9117,4,2022-01-18,1425,1583,FALSE,FALSE
854,750,1986,5,2023-06-22,6757,7387,FALSE,FALSE
855,6778,3350,6,2020-09-03,8405,10862,TRUE,TRUE
856,2552,160,5,2023-08-25,2430,2843,FALSE,FALSE
857,9519,6693,5,2023-03-14,5129,7230,TRUE,FALSE
858,2168,3864,6,2021-06-02,5678,7141,TRUE,FALSE
860,5980,2357,5,2019-03-21,7266,8546,FALSE,FALSE
862,1335,9750,3,2022-10-22,1155,1484,FALSE,FALSE
863,3156,8075,4,2020-01-13,6858,9085,TRUE,FALSE
864,2102,2826,3,2022-08-16,9884,14038,FALSE,FALSE
865,2477,2181,3,2020-02-09,4688,7140,TRUE,FALSE
866,5593,2109,2,2019-08-22,483,602,TRUE,TRUE
867,9717,9140,2,2022-12-26,9453,13985,FALSE,FALSE
868,3287,8153,6,2022-05-24,3155,3738,TRUE,FALSE
869,3089,7843,4,2022-05-15,6686,8983,FALSE,FALSE
870,6662,5652,6,2022-09-14,5942,9339,FALSE,FALSE
871,4730,7499,4,2021-08-27,2964,3801,TRUE,FALSE
872,3293,8002,7,2019-12-16,7188,8237,TRUE,FALSE
873,5742,2125,3,2021-10-25,3080,3529,TRUE,FALSE
